order_id,customer_id,order_date,total_amount,discount_applied,discount_percentage
O0000565,C00054,2024-05-12,88.64,No,0
O0000566,C00054,2024-06-03,64.93,No,0
O0000567,C00055,2022-04-20,257.37,No,0
O0000568,C00055,2022-06-27,344.71,Yes,15
O0000569,C00055,2022-07-12,282.63,No,0
O0000570,C00055,2022-07-25,231.43,Yes,15
O0000571,C00055,2022-09-20,732.06,No,0
O0000572,C00056,2023-08-17,75.3,Yes,10
O0000573,C00056,2023-10-31,92.79,No,0
O0000574,C00056,2023-12-03,780.88,Yes,15
O0000575,C00056,2024-06-21,880.4,No,0
O0000576,C00057,2023-12-31,95.37,No,0
O0000577,C00057,2024-01-09,279.99,No,0
O0000578,C00057,2024-01-13,151.95,No,0
O0000579,C00057,2024-04-12,96.43,Yes,5
O0000580,C00057,2024-04-15,1259.75,No,0
O0000581,C00057,2024-04-24,717.35,No,0
O0000582,C00057,2024-06-04,815.94,No,0
O0000583,C00057,2024-06-18,359.72,No,0
O0000584,C00058,2024-01-03,141.14,No,0
O0000585,C00058,2024-01-05,262.39,No,0
O0000586,C00058,2024-02-22,110.46,No,0
O0000587,C00058,2024-03-06,825.64,No,0
O0000588,C00058,2024-04-24,144.77,No,0
O0000589,C00059,2022-12-08,100.62,Yes,25
O0000590,C00059,2023-03-26,262.78,Yes,25
O0000591,C00059,2023-04-12,153.03,Yes,20
O0000592,C00059,2023-06-08,355.65,Yes,5
O0000593,C00059,2023-07-13,259.14,Yes,15
O0000594,C00059,2023-09-22,474.17,Yes,10
O0000595,C00059,2023-11-05,401.47,No,0
O0000596,C00059,2023-11-10,1003.13,No,0
O0000597,C00059,2023-11-17,226.78,Yes,20
O0000598,C00059,2023-12-07,295.43,Yes,15
O0000599,C00059,2024-01-05,104.64,Yes,5
O0000600,C00059,2024-01-27,845.13,Yes,15
O0000601,C00059,2024-03-06,198.95,No,0
O0000602,C00059,2024-03-30,169.67,Yes,10
O0000603,C00059,2024-04-06,194.45,Yes,5
O0000604,C00059,2024-05-26,292.31,No,0
O0000605,C00059,2024-05-30,559.99,Yes,10
O0000606,C00059,2024-06-17,59.95,Yes,25
O0000607,C00060,2024-02-03,517.43,No,0
O0000608,C00061,2022-03-11,362.66,Yes,10
O0000609,C00061,2022-06-25,134.41,No,0
O0000610,C00062,2024-03-24,251.45,Yes,15
O0000611,C00063,2022-08-28,299.6,Yes,15
O0000612,C00063,2022-09-24,1001.34,Yes,15
O0000613,C00063,2022-10-14,959.14,Yes,20
O0000614,C00063,2022-11-12,176.4,Yes,10
O0000615,C00063,2022-11-25,365.21,No,0
O0000616,C00063,2022-12-05,433.33,No,0
O0000617,C00063,2022-12-24,375.11,Yes,15
O0000618,C00063,2023-01-28,884.57,Yes,15
O0000619,C00063,2023-03-20,597.91,Yes,25
O0000620,C00063,2023-04-20,95.21,Yes,10
O0000621,C00063,2023-09-29,411.48,Yes,15
O0000622,C00063,2023-11-16,140.6,Yes,10
O0000623,C00063,2023-11-19,504.27,Yes,15
O0000624,C00063,2023-12-08,413.22,Yes,5
O0000625,C00063,2024-01-27,381.88,Yes,25
O0000626,C00063,2024-03-10,221.71,Yes,25
O0000627,C00063,2024-05-13,199.51,Yes,5
O0000628,C00063,2024-06-10,200.8,No,0
O0000629,C00063,2024-06-17,1129.46,Yes,15
O0000630,C00063,2024-06-21,792.27,No,0
O0000631,C00064,2022-04-17,199.22,Yes,15
O0000632,C00064,2022-06-01,381.32,Yes,20
O0000633,C00064,2022-07-06,86.21,No,0
O0000634,C00064,2022-07-11,230.65,No,0
O0000635,C00064,2022-10-02,803.62,No,0
O0000636,C00064,2022-10-18,380.35,No,0
O0000637,C00064,2022-11-02,937.11,No,0
O0000638,C00064,2022-11-21,197.25,No,0
O0000639,C00064,2023-01-23,352.66,No,0
O0000640,C00064,2023-03-27,287.46,Yes,5
O0000641,C00064,2023-04-03,553.34,No,0
O0000642,C00064,2023-04-12,90.87,No,0
O0000643,C00064,2023-05-31,265.01,No,0
O0000644,C00064,2023-07-17,370.73,Yes,15
O0000645,C00064,2023-09-13,170.93,No,0
O0000646,C00064,2023-10-01,225.44,Yes,5
O0000647,C00064,2023-10-24,108.12,Yes,10
O0000648,C00064,2024-03-18,357.72,Yes,25
O0000649,C00064,2024-03-29,528.69,No,0
O0000650,C00064,2024-03-30,1065.53,No,0
O0000651,C00064,2024-04-21,449.1,No,0
O0000652,C00065,2022-07-08,785.12,Yes,5
O0000653,C00065,2022-07-29,648.74,No,0
O0000654,C00065,2022-08-02,477.3,No,0
O0000655,C00065,2023-09-30,561.56,No,0
O0000656,C00065,2023-11-21,356.46,No,0
O0000657,C00065,2024-03-24,342.28,No,0
O0000658,C00066,2022-11-25,247.58,No,0
O0000659,C00066,2022-12-26,549.33,No,0
O0000660,C00066,2023-01-13,294.31,No,0
O0000661,C00066,2023-01-21,292.6,No,0
O0000662,C00066,2023-01-22,264.14,No,0
O0000663,C00066,2023-01-29,477.53,No,0
O0000664,C00066,2023-02-15,119.65,No,0
O0000665,C00066,2023-02-24,170.84,Yes,15
O0000666,C00066,2023-02-27,352.67,No,0
O0000667,C00066,2023-03-07,97.64,No,0
O0000668,C00066,2023-03-11,421.77,No,0
O0000669,C00066,2023-03-14,479.62,No,0
O0000670,C00066,2023-04-02,216.39,No,0
O0000671,C00066,2023-04-09,421.11,No,0
O0000672,C00066,2023-05-21,548.42,No,0
O0000673,C00066,2023-05-27,649.55,No,0
O0000674,C00066,2023-06-03,117.99,No,0
O0000675,C00066,2023-06-12,241.34,No,0
O0000676,C00066,2023-07-06,441.95,No,0
O0000677,C00066,2023-07-18,110.13,No,0
O0000678,C00066,2023-07-27,148.8,No,0
O0000679,C00066,2023-09-04,788.2,No,0
O0000680,C00066,2023-09-08,273.33,No,0
O0000681,C00066,2023-09-11,115.3,Yes,15
O0000682,C00066,2023-10-12,723.01,No,0
O0000683,C00066,2023-10-21,564.92,No,0
O0000684,C00066,2023-11-12,152.41,No,0
O0000685,C00066,2023-11-15,594.32,No,0
O0000686,C00066,2023-11-27,297.73,No,0
O0000687,C00066,2023-12-10,200.47,No,0
O0000688,C00066,2023-12-21,458.58,No,0
O0000689,C00066,2023-12-26,352.18,No,0
O0000690,C00066,2024-01-28,617.94,No,0
O0000691,C00066,2024-02-07,62.54,No,0
O0000692,C00066,2024-02-11,569.27,Yes,20
O0000693,C00066,2024-03-27,466.73,No,0
O0000694,C00066,2024-04-21,153.92,Yes,20
O0000695,C00066,2024-04-24,730.39,No,0
O0000696,C00066,2024-04-30,562.85,No,0
O0000697,C00066,2024-05-09,299.35,No,0
O0000698,C00066,2024-05-11,739.19,No,0
O0000699,C00067,2023-09-16,869.33,Yes,15
O0000700,C00068,2023-11-23,98.21,No,0
O0000701,C00068,2023-12-12,311.01,Yes,20
O0000702,C00068,2024-01-03,265.81,Yes,10
O0000703,C00068,2024-01-11,638.67,No,0
O0000704,C00068,2024-01-24,237.69,No,0
O0000705,C00068,2024-02-09,288.36,No,0
O0000706,C00068,2024-03-15,482.68,No,0
O0000707,C00068,2024-06-02,617.66,No,0
O0000708,C00069,2023-04-05,273.84,Yes,10
O0000709,C00070,2022-12-26,87.43,Yes,5
O0000710,C00070,2022-12-31,268.13,No,0
O0000711,C00070,2023-01-15,667.03,Yes,25
O0000712,C00070,2023-02-23,115.26,No,0
O0000713,C00070,2023-03-31,101.8,No,0
O0000714,C00070,2023-04-20,514.03,No,0
O0000715,C00070,2023-05-02,335.26,No,0
O0000716,C00070,2023-05-11,128.05,Yes,10
O0000717,C00070,2023-05-16,787.28,No,0
O0000718,C00070,2023-06-24,462.09,No,0
O0000719,C00070,2023-06-27,89.49,Yes,10
O0000720,C00070,2023-07-05,845.12,No,0
O0000721,C00070,2023-07-09,374.46,No,0
O0000722,C00070,2023-07-25,290.21,No,0
O0000723,C00070,2023-08-02,321.83,No,0
O0000724,C00070,2023-08-03,551.13,Yes,20
O0000725,C00070,2023-08-14,871.92,Yes,10
O0000726,C00070,2023-08-17,78.61,No,0
O0000727,C00070,2023-08-20,723.63,No,0
O0000728,C00070,2023-08-28,123.07,Yes,5
O0000729,C00070,2023-09-08,329.0,No,0
O0000730,C00070,2023-09-16,374.73,No,0
O0000731,C00070,2023-09-26,372.53,Yes,10
O0000732,C00070,2023-10-01,731.12,Yes,5
O0000733,C00070,2023-11-17,169.83,Yes,15
O0000734,C00070,2023-11-21,614.54,No,0
O0000735,C00070,2023-11-27,620.63,Yes,20
O0000736,C00070,2023-12-08,335.63,No,0
O0000737,C00070,2023-12-17,380.81,No,0
O0000738,C00070,2024-01-07,513.86,No,0
O0000739,C00070,2024-01-12,104.3,No,0
O0000740,C00070,2024-01-13,419.62,No,0
O0000741,C00070,2024-01-17,547.13,No,0
O0000742,C00070,2024-01-19,201.35,No,0
O0000743,C00070,2024-02-02,464.05,No,0
O0000744,C00070,2024-02-23,67.07,Yes,25
O0000745,C00070,2024-03-03,115.03,No,0
O0000746,C00070,2024-03-11,608.69,No,0
O0000747,C00070,2024-04-05,624.27,No,0
O0000748,C00070,2024-04-06,91.34,No,0
O0000749,C00070,2024-04-07,798.07,No,0
O0000750,C00070,2024-05-05,163.09,No,0
O0000751,C00070,2024-05-13,95.62,No,0
O0000752,C00070,2024-05-26,281.03,Yes,10
O0000753,C00070,2024-05-29,99.02,No,0
O0000754,C00070,2024-06-21,462.37,No,0
O0000755,C00071,2023-07-27,339.04,Yes,5
O0000756,C00071,2023-08-06,370.57,Yes,15
O0000757,C00071,2023-09-14,181.63,Yes,20
O0000758,C00071,2023-11-15,194.94,No,0
O0000759,C00071,2023-12-02,719.74,No,0
O0000760,C00071,2024-01-05,94.76,No,0
O0000761,C00071,2024-01-10,207.88,Yes,20
O0000762,C00071,2024-02-14,247.33,No,0
O0000763,C00071,2024-04-16,1034.8,Yes,15
O0000764,C00071,2024-06-08,301.54,Yes,15
O0000765,C00071,2024-06-27,658.24,Yes,5
O0000766,C00072,2024-01-30,920.95,No,0
O0000767,C00072,2024-02-26,133.89,Yes,25
O0000768,C00072,2024-03-18,118.38,Yes,20
O0000769,C00072,2024-04-10,377.75,Yes,10
O0000770,C00073,2023-02-20,171.57,Yes,10
O0000771,C00073,2023-03-04,253.72,Yes,25
O0000772,C00073,2023-03-13,264.84,Yes,10
O0000773,C00073,2023-03-18,1043.07,No,0
O0000774,C00073,2023-06-12,118.43,Yes,20
O0000775,C00073,2023-07-10,411.05,No,0
O0000776,C00073,2023-07-19,692.41,Yes,10
O0000777,C00073,2023-08-03,77.72,Yes,25
O0000778,C00073,2023-09-11,204.58,No,0
O0000779,C00073,2023-10-14,337.02,No,0
O0000780,C00073,2023-10-28,240.16,No,0
O0000781,C00073,2023-12-27,429.65,Yes,5
O0000782,C00073,2024-01-22,593.33,Yes,15
O0000783,C00073,2024-03-03,458.78,Yes,10
O0000784,C00073,2024-03-04,628.77,Yes,5
O0000785,C00073,2024-04-06,586.46,Yes,10
O0000786,C00073,2024-04-07,240.18,Yes,10
O0000787,C00073,2024-05-12,81.54,Yes,25
O0000788,C00074,2022-07-21,254.09,No,0
O0000789,C00074,2022-08-22,579.04,No,0
O0000790,C00074,2022-08-25,649.89,Yes,10
O0000791,C00074,2022-12-19,1534.32,No,0
O0000792,C00074,2023-01-02,546.37,No,0
O0000793,C00074,2023-02-19,75.3,No,0
O0000794,C00074,2023-03-07,92.96,No,0
O0000795,C00074,2023-03-30,148.28,No,0
O0000796,C00074,2023-04-03,222.6,No,0
O0000797,C00074,2023-04-05,261.29,No,0
O0000798,C00074,2023-05-10,219.56,Yes,15
O0000799,C00074,2023-05-11,629.77,No,0
O0000800,C00074,2023-05-16,654.2,Yes,20
O0000801,C00074,2023-06-14,537.05,No,0
O0000802,C00074,2023-06-25,470.48,Yes,5
O0000803,C00074,2023-06-26,689.8,No,0
O0000804,C00074,2023-07-09,331.89,Yes,10
O0000805,C00074,2023-07-31,111.7,No,0
O0000806,C00074,2023-08-11,103.43,No,0
O0000807,C00074,2023-08-24,277.87,No,0
O0000808,C00074,2023-08-31,716.67,Yes,10
O0000809,C00074,2023-10-22,1336.53,No,0
O0000810,C00074,2023-11-04,507.31,No,0
O0000811,C00074,2023-11-09,483.38,No,0
O0000812,C00074,2023-11-17,169.23,No,0
O0000813,C00074,2023-11-19,150.09,No,0
O0000814,C00074,2023-11-23,372.55,No,0
O0000815,C00074,2023-12-04,91.58,No,0
O0000816,C00074,2024-01-02,877.79,Yes,25
O0000817,C00074,2024-01-16,196.92,No,0
O0000818,C00074,2024-02-04,636.49,No,0
O0000819,C00074,2024-02-23,111.96,No,0
O0000820,C00074,2024-03-23,437.6,No,0
O0000821,C00074,2024-05-02,162.56,No,0
O0000822,C00074,2024-05-06,476.95,No,0
O0000823,C00074,2024-05-20,308.86,Yes,10
O0000824,C00074,2024-05-31,457.03,No,0
O0000825,C00074,2024-06-26,463.8,No,0
O0000826,C00075,2023-03-20,256.06,Yes,10
O0000827,C00076,2022-06-04,446.39,Yes,5
O0000828,C00076,2022-08-05,738.1,Yes,5
O0000829,C00076,2022-09-27,117.92,Yes,20
O0000830,C00076,2022-11-05,695.6,No,0
O0000831,C00076,2022-11-14,132.87,Yes,15
O0000832,C00076,2022-12-03,663.02,Yes,20
O0000833,C00076,2022-12-18,707.18,Yes,20
O0000834,C00076,2023-01-27,281.53,Yes,20
O0000835,C00076,2023-03-21,225.14,Yes,10
O0000836,C00076,2023-03-23,115.81,Yes,10
O0000837,C00076,2023-05-09,315.9,No,0
O0000838,C00076,2023-05-24,456.83,Yes,20
O0000839,C00076,2023-05-30,318.0,Yes,10
O0000840,C00076,2023-06-12,234.74,No,0
O0000841,C00076,2023-06-23,285.33,Yes,25
O0000842,C00076,2023-12-23,507.08,Yes,15
O0000843,C00076,2024-01-18,193.37,Yes,15
O0000844,C00076,2024-02-13,358.15,Yes,10
O0000845,C00077,2024-01-20,450.51,Yes,20
O0000846,C00078,2022-11-16,750.49,No,0
O0000847,C00078,2022-12-09,521.71,No,0
O0000848,C00078,2022-12-26,268.91,Yes,15
O0000849,C00078,2023-03-10,76.82,No,0
O0000850,C00078,2023-05-16,284.62,No,0
O0000851,C00078,2023-06-03,382.37,No,0
O0000852,C00078,2023-06-14,605.6,No,0
O0000853,C00079,2022-02-10,226.49,Yes,10
O0000854,C00079,2022-02-20,176.16,Yes,10
O0000855,C00079,2022-03-09,89.85,No,0
O0000856,C00079,2022-03-12,113.68,Yes,25
O0000857,C00079,2022-03-25,563.63,Yes,20
O0000858,C00079,2022-04-14,609.81,Yes,15
O0000859,C00079,2022-07-08,717.74,Yes,10
O0000860,C00079,2022-07-11,373.95,Yes,15
O0000861,C00079,2022-07-13,424.75,Yes,10
O0000862,C00079,2022-08-22,750.01,Yes,10
O0000863,C00079,2022-09-22,749.19,Yes,10
O0000864,C00079,2022-09-27,448.02,Yes,15
O0000865,C00079,2022-10-05,413.6,No,0
O0000866,C00079,2022-10-22,92.72,Yes,10
O0000867,C00079,2022-12-15,77.55,Yes,25
O0000868,C00079,2022-12-25,434.99,No,0
O0000869,C00079,2023-01-17,247.51,Yes,15
O0000870,C00079,2023-04-24,84.59,Yes,15
O0000871,C00079,2023-04-26,354.65,Yes,15
O0000872,C00079,2023-06-15,83.23,Yes,10
O0000873,C00079,2023-08-16,953.11,No,0
O0000874,C00079,2023-08-22,275.92,Yes,20
O0000875,C00079,2023-09-06,300.11,Yes,10
O0000876,C00079,2023-10-09,504.16,Yes,25
O0000877,C00079,2023-11-21,1674.8,Yes,15
O0000878,C00079,2024-01-25,387.45,Yes,10
O0000879,C00079,2024-03-06,84.32,No,0
O0000880,C00079,2024-05-29,698.9,Yes,10
O0000881,C00079,2024-06-10,179.89,Yes,15
O0000882,C00079,2024-06-13,309.02,Yes,10
O0000883,C00080,2023-12-04,1146.98,No,0
O0000884,C00080,2023-12-20,206.2,No,0
O0000885,C00080,2024-01-27,81.21,No,0
O0000886,C00080,2024-03-30,557.82,Yes,15
O0000887,C00080,2024-04-19,571.0,No,0
O0000888,C00080,2024-06-06,300.81,No,0
O0000889,C00081,2022-03-24,371.1,No,0
O0000890,C00081,2022-04-15,147.1,No,0
O0000891,C00081,2022-04-19,148.99,No,0
O0000892,C00081,2022-05-09,115.85,No,0
O0000893,C00081,2022-05-21,1292.37,No,0
O0000894,C00081,2022-06-01,882.6,Yes,5
O0000895,C00081,2022-06-06,557.81,No,0
O0000896,C00081,2022-07-05,713.7,No,0
O0000897,C00081,2022-07-24,344.23,Yes,25
O0000898,C00081,2022-08-04,353.55,No,0
O0000899,C00081,2022-08-16,992.61,No,0
O0000900,C00081,2022-08-24,561.17,No,0
O0000901,C00081,2022-09-17,586.78,No,0
O0000902,C00081,2022-10-08,548.04,No,0
O0000903,C00081,2022-11-06,1079.12,No,0
O0000904,C00081,2022-11-15,549.11,No,0
O0000905,C00081,2022-12-03,89.84,No,0
O0000906,C00081,2022-12-24,99.44,No,0
O0000907,C00081,2023-01-14,126.67,No,0
O0000908,C00081,2023-02-07,289.05,No,0
O0000909,C00081,2023-03-26,238.36,Yes,15
O0000910,C00081,2023-04-22,303.46,Yes,20
O0000911,C00081,2023-04-24,231.08,Yes,10
O0000912,C00081,2023-04-26,94.82,No,0
O0000913,C00081,2023-05-30,701.92,No,0
O0000914,C00081,2023-06-12,435.39,No,0
O0000915,C00081,2023-06-15,219.88,Yes,15
O0000916,C00081,2023-06-17,284.15,No,0
O0000917,C00081,2023-06-26,148.74,No,0
O0000918,C00081,2023-07-04,240.39,No,0
O0000919,C00081,2023-07-11,170.9,No,0
O0000920,C00081,2023-08-06,1013.96,No,0
O0000921,C00081,2023-08-11,268.43,No,0
O0000922,C00081,2023-08-30,544.24,No,0
O0000923,C00081,2023-09-01,424.34,Yes,20
O0000924,C00081,2023-09-03,175.98,No,0
O0000925,C00081,2023-09-22,396.24,No,0
O0000926,C00081,2023-10-01,415.09,No,0
O0000927,C00081,2023-10-05,103.84,No,0
O0000928,C00081,2023-11-29,390.33,Yes,10
O0000929,C00081,2023-12-22,881.7,No,0
O0000930,C00081,2024-02-22,647.84,Yes,10
O0000931,C00081,2024-03-01,78.47,No,0
O0000932,C00081,2024-03-26,97.33,Yes,5
O0000933,C00081,2024-05-25,157.15,No,0
O0000934,C00081,2024-05-26,398.53,No,0
O0000935,C00081,2024-06-05,66.39,Yes,10
O0000936,C00081,2024-06-20,287.79,No,0
O0000937,C00082,2023-04-23,1113.84,No,0
O0000938,C00082,2023-04-28,594.69,Yes,15
O0000939,C00082,2023-06-01,454.24,No,0
O0000940,C00082,2023-08-07,329.46,No,0
O0000941,C00082,2023-09-28,887.67,No,0
O0000942,C00082,2023-11-01,127.65,No,0
O0000943,C00082,2023-11-03,266.68,Yes,10
O0000944,C00082,2023-11-20,91.39,No,0
O0000945,C00082,2024-01-01,350.45,No,0
O0000946,C00082,2024-01-02,80.31,Yes,20
O0000947,C00082,2024-01-19,192.26,No,0
O0000948,C00082,2024-04-19,434.31,No,0
O0000949,C00083,2022-09-03,1026.42,No,0
O0000950,C00083,2023-01-23,300.07,Yes,15
O0000951,C00083,2023-02-21,405.72,Yes,15
O0000952,C00083,2023-08-28,811.06,No,0
O0000953,C00083,2023-11-11,1470.2,No,0
O0000954,C00083,2023-12-30,682.75,Yes,10
O0000955,C00083,2024-02-26,557.61,No,0
O0000956,C00083,2024-05-12,635.77,Yes,10
O0000957,C00084,2023-10-16,254.31,No,0
O0000958,C00084,2024-01-17,280.11,Yes,10
O0000959,C00084,2024-03-06,421.66,No,0
O0000960,C00084,2024-04-10,263.26,No,0
O0000961,C00084,2024-06-09,258.73,No,0
O0000962,C00085,2024-01-15,258.98,No,0
O0000963,C00085,2024-01-17,522.76,No,0
O0000964,C00085,2024-03-23,689.23,No,0
O0000965,C00085,2024-04-13,478.67,No,0
O0000966,C00085,2024-04-16,612.69,Yes,5
O0000967,C00085,2024-05-12,411.72,Yes,5
O0000968,C00085,2024-05-23,220.93,No,0
O0000969,C00085,2024-05-24,477.46,No,0
O0000970,C00085,2024-05-26,870.69,Yes,25
O0000971,C00085,2024-06-11,904.9,No,0
O0000972,C00085,2024-06-27,312.27,No,0
O0000973,C00086,2022-11-06,155.33,Yes,10
O0000974,C00086,2022-11-11,445.29,Yes,25
O0000975,C00086,2022-11-26,245.48,Yes,10
O0000976,C00086,2023-05-21,560.63,Yes,5
O0000977,C00086,2023-06-14,538.55,No,0
O0000978,C00086,2023-08-02,174.57,Yes,5
O0000979,C00086,2023-09-09,507.89,Yes,5
O0000980,C00086,2023-09-18,203.33,Yes,25
O0000981,C00086,2023-10-02,597.49,Yes,10
O0000982,C00086,2024-01-14,220.33,Yes,10
O0000983,C00086,2024-01-27,333.28,Yes,5
O0000984,C00086,2024-02-08,83.71,Yes,5
O0000985,C00086,2024-02-29,613.95,Yes,20
O0000986,C00086,2024-03-14,493.01,Yes,15
O0000987,C00086,2024-03-17,286.49,No,0
O0000988,C00086,2024-04-26,210.17,Yes,20
O0000989,C00086,2024-05-05,632.65,Yes,5
O0000990,C00087,2022-07-20,72.02,Yes,25
O0000991,C00087,2022-08-27,952.23,No,0
O0000992,C00088,2022-06-19,404.32,Yes,15
O0000993,C00088,2022-07-16,431.64,No,0
O0000994,C00088,2022-08-01,72.46,No,0
O0000995,C00088,2022-08-11,145.02,No,0
O0000996,C00088,2022-09-07,973.65,No,0
O0000997,C00088,2022-10-30,242.91,No,0
O0000998,C00088,2022-12-03,683.13,No,0
O0000999,C00088,2022-12-06,432.27,No,0
O0001000,C00088,2022-12-07,92.68,No,0
O0001001,C00088,2022-12-10,93.14,Yes,20
O0001002,C00088,2022-12-13,229.45,No,0
O0001003,C00088,2022-12-15,424.18,No,0
O0001004,C00088,2023-01-01,432.16,No,0
O0001005,C00088,2023-01-06,94.79,No,0
O0001006,C00088,2023-01-16,80.25,Yes,20
O0001007,C00088,2023-02-01,441.51,No,0
O0001008,C00088,2023-04-02,358.0,No,0
O0001009,C00088,2023-04-12,599.75,No,0
O0001010,C00088,2023-04-15,298.76,Yes,10
O0001011,C00088,2023-05-26,460.58,No,0
O0001012,C00088,2023-06-17,283.95,No,0
O0001013,C00088,2023-06-27,435.91,No,0
O0001014,C00088,2023-06-28,599.36,No,0
O0001015,C00088,2023-07-02,343.16,Yes,20
O0001016,C00088,2023-07-19,945.44,No,0
O0001017,C00088,2023-08-02,286.0,No,0
O0001018,C00088,2023-09-02,104.64,Yes,10
O0001019,C00088,2023-09-06,400.75,No,0
O0001020,C00088,2023-09-28,661.68,No,0
O0001021,C00088,2023-11-04,702.56,No,0
O0001022,C00088,2023-11-17,843.52,No,0
O0001023,C00088,2023-11-20,312.42,No,0
O0001024,C00088,2023-11-23,183.12,Yes,10
O0001025,C00088,2023-11-27,445.2,No,0
O0001026,C00088,2023-12-05,1002.22,No,0
O0001027,C00088,2023-12-09,82.2,No,0
O0001028,C00088,2024-01-01,186.03,No,0
O0001029,C00088,2024-01-05,198.07,No,0
O0001030,C00088,2024-01-07,686.28,No,0
O0001031,C00088,2024-02-21,127.75,No,0
O0001032,C00088,2024-03-02,346.06,No,0
O0001033,C00088,2024-03-22,296.11,No,0
O0001034,C00088,2024-04-04,88.09,No,0
O0001035,C00088,2024-04-10,338.57,Yes,25
O0001036,C00088,2024-05-15,225.47,No,0
O0001037,C00088,2024-05-21,247.38,Yes,15
O0001038,C00088,2024-05-28,285.63,No,0
O0001039,C00088,2024-06-01,892.22,No,0
O0001040,C00088,2024-06-28,173.13,No,0
O0001041,C00089,2022-11-01,233.32,Yes,20
O0001042,C00089,2022-12-30,98.81,Yes,25
O0001043,C00089,2023-01-27,83.78,Yes,15
O0001044,C00089,2023-03-19,224.12,Yes,5
O0001045,C00089,2023-03-31,373.74,Yes,10
O0001046,C00089,2023-04-04,1292.18,No,0
O0001047,C00089,2023-05-09,404.02,Yes,5
O0001048,C00089,2023-05-12,74.79,No,0
O0001049,C00089,2023-07-29,127.11,Yes,5
O0001050,C00089,2023-08-06,161.76,Yes,20
O0001051,C00089,2023-08-11,352.54,Yes,15
O0001052,C00089,2023-09-28,73.3,Yes,5
O0001053,C00089,2023-11-23,463.75,Yes,15
O0001054,C00089,2024-02-04,507.19,Yes,5
O0001055,C00089,2024-02-24,76.63,Yes,10
O0001056,C00089,2024-03-16,136.15,Yes,25
O0001057,C00089,2024-06-25,688.44,No,0
O0001058,C00090,2023-01-18,150.1,No,0
O0001059,C00090,2023-02-12,310.66,No,0
O0001060,C00090,2023-04-03,234.16,Yes,10
O0001061,C00090,2023-04-13,573.85,No,0
O0001062,C00090,2023-05-16,797.46,No,0
O0001063,C00090,2023-05-23,240.97,No,0
O0001064,C00090,2023-06-03,236.12,Yes,20
O0001065,C00090,2023-07-15,326.08,No,0
O0001066,C00090,2023-08-10,327.32,No,0
O0001067,C00090,2023-08-20,525.98,No,0
O0001068,C00090,2023-09-06,100.72,Yes,5
O0001069,C00090,2023-09-11,104.59,No,0
O0001070,C00090,2023-10-01,765.52,No,0
O0001071,C00090,2023-10-16,384.94,No,0
O0001072,C00090,2024-01-10,530.63,Yes,25
O0001073,C00090,2024-01-25,653.34,No,0
O0001074,C00090,2024-02-02,142.62,No,0
O0001075,C00090,2024-02-12,169.24,No,0
O0001076,C00090,2024-02-18,160.79,Yes,15
O0001077,C00090,2024-02-28,175.37,Yes,25
O0001078,C00090,2024-06-03,261.93,No,0
O0001079,C00090,2024-06-06,185.97,No,0
O0001080,C00091,2023-10-27,389.06,No,0
O0001081,C00091,2023-11-13,320.17,No,0
O0001082,C00091,2023-11-28,396.1,No,0
O0001083,C00091,2023-11-29,484.45,No,0
O0001084,C00091,2023-12-01,471.41,No,0
O0001085,C00091,2023-12-23,568.71,No,0
O0001086,C00091,2024-01-01,352.91,No,0
O0001087,C00091,2024-01-16,289.79,Yes,10
O0001088,C00091,2024-01-20,323.33,Yes,15
O0001089,C00091,2024-02-14,105.15,No,0
O0001090,C00091,2024-02-15,519.16,No,0
O0001091,C00091,2024-02-23,169.3,No,0
O0001092,C00091,2024-03-06,479.17,No,0
O0001093,C00091,2024-03-10,488.21,No,0
O0001094,C00091,2024-04-16,62.75,No,0
O0001095,C00091,2024-04-24,127.46,Yes,25
O0001096,C00091,2024-04-25,76.32,No,0
O0001097,C00091,2024-05-19,591.54,No,0
O0001098,C00091,2024-05-21,271.92,Yes,10
O0001099,C00091,2024-05-31,425.29,No,0
O0001100,C00091,2024-06-12,802.58,No,0
O0001101,C00092,2023-10-15,431.28,Yes,5
O0001102,C00092,2023-10-29,317.63,No,0
O0001103,C00092,2023-10-30,751.22,Yes,15
O0001104,C00092,2023-11-13,1298.79,No,0
O0001105,C00092,2023-11-14,136.04,No,0
O0001106,C00092,2023-11-16,433.09,Yes,20
O0001107,C00092,2023-11-21,416.25,No,0
O0001108,C00092,2023-12-14,272.14,Yes,5
O0001109,C00092,2024-01-13,438.48,No,0
