customer_id,city,signup_date,age,channel
C00628,Indore,2022-08-01,22,referral
C00629,Mumbai,2023-12-01,37,instagram
C00630,Delhi,2023-11-15,36,modern_trade
C00631,Indore,2024-01-29,54,modern_trade
C00632,Kolkata,2022-01-05,44,instagram
C00633,Bangalore,2022-08-19,38,referral
C00634,Hyderabad,2022-07-20,46,instagram
C00635,Mumbai,2023-02-06,27,modern_trade
C00636,Bangalore,2022-05-29,52,referral
C00637,Hyderabad,2023-08-07,26,referral
C00638,Delhi,2023-05-07,51,referral
C00639,Delhi,2022-08-14,26,referral
C00640,Delhi,2023-08-09,33,website
C00641,Mumbai,2024-03-29,28,website
C00642,Delhi,2022-06-18,34,website
C00643,Delhi,2024-01-31,25,website
C00644,Delhi,2024-03-02,24,website
C00645,Mumbai,2022-06-01,33,instagram
C00646,Kolkata,2022-08-12,22,instagram
C00647,Hyderabad,2023-05-19,48,referral
C00648,Chennai,2024-01-07,34,website
C00649,Pune,2023-07-04,38,distributor
C00650,Bangalore,2022-02-13,29,instagram
C00651,Mumbai,2023-11-28,53,referral
C00652,Hyderabad,2023-05-19,41,instagram
C00653,Hyderabad,2022-08-29,38,modern_trade
C00654,Indore,2022-12-17,45,modern_trade
C00655,Bangalore,2023-12-23,39,instagram
C00656,Mumbai,2022-01-23,54,website
C00657,Delhi,2023-09-28,44,website
C00658,Delhi,2023-08-21,46,instagram
C00659,Chennai,2022-02-12,48,referral
C00660,Hyderabad,2023-04-11,22,website
C00661,Delhi,2022-02-09,42,instagram
C00662,Ahmedabad,2022-10-30,31,referral
C00663,Hyderabad,2023-11-12,52,instagram
C00664,Delhi,2022-06-24,46,website
C00665,Mumbai,2023-06-16,41,modern_trade
C00666,Mumbai,2023-04-06,23,website
C00667,Delhi,2023-09-13,36,instagram
C00668,Mumbai,2022-07-12,49,instagram
C00669,Mumbai,2022-09-01,34,website
C00670,Delhi,2022-10-07,35,referral
C00671,Mumbai,2024-01-10,23,website
C00672,Kolkata,2022-02-05,46,instagram
C00673,Mumbai,2023-07-11,36,modern_trade
C00674,Hyderabad,2023-06-24,33,modern_trade
C00675,Bangalore,2022-06-03,30,modern_trade
C00676,Ahmedabad,2022-01-23,52,referral
C00677,Mumbai,2023-12-20,35,website
C00678,Bangalore,2022-04-01,50,instagram
C00679,Ahmedabad,2023-01-25,29,modern_trade
C00680,Kolkata,2022-12-25,24,instagram
C00681,Pune,2023-07-04,23,modern_trade
C00682,Delhi,2022-08-16,37,referral
C00683,Mumbai,2022-07-21,40,modern_trade
C00684,Chennai,2022-12-16,51,website
C00685,Jaipur,2024-03-31,37,referral
C00686,Hyderabad,2024-02-05,52,distributor
C00687,Hyderabad,2022-02-07,49,instagram
C00688,Delhi,2024-01-03,25,distributor
C00689,Indore,2023-05-15,31,modern_trade
C00690,Mumbai,2023-11-30,39,distributor
C00691,Delhi,2022-02-12,53,instagram
C00692,Bangalore,2023-09-18,51,instagram
C00693,Bangalore,2024-02-11,30,website
C00694,Delhi,2023-06-01,50,distributor
C00695,Mumbai,2022-03-09,37,instagram
C00696,Hyderabad,2024-01-10,49,instagram
C00697,Delhi,2022-05-03,42,instagram
C00698,Hyderabad,2023-11-16,23,modern_trade
C00699,Mumbai,2022-12-02,49,modern_trade
C00700,Bangalore,2022-06-02,52,referral
C00701,Hyderabad,2024-02-18,54,instagram
C00702,Mumbai,2023-10-31,44,website
C00703,Delhi,2022-06-11,38,instagram
C00704,Mumbai,2022-08-02,22,website
C00705,Mumbai,2023-01-11,44,referral
C00706,Ahmedabad,2023-03-19,48,website
C00707,Delhi,2023-02-27,46,modern_trade
C00708,Pune,2023-06-22,53,website
C00709,Delhi,2024-03-14,40,referral
C00710,Chennai,2023-12-02,45,modern_trade
C00711,Indore,2023-09-26,24,instagram
C00712,Hyderabad,2022-08-18,33,modern_trade
C00713,Bangalore,2022-02-28,36,instagram
C00714,Bangalore,2022-04-06,38,modern_trade
C00715,Delhi,2022-09-19,53,instagram
C00716,Jaipur,2022-12-20,28,instagram
C00717,Pune,2022-11-08,40,referral
C00718,Ahmedabad,2022-05-16,28,distributor
C00719,Mumbai,2024-03-05,26,distributor
C00720,Indore,2023-04-18,42,instagram
C00721,Jaipur,2023-09-24,28,instagram
C00722,Mumbai,2023-03-06,44,referral
C00723,Mumbai,2023-06-21,32,referral
C00724,Indore,2022-05-26,31,modern_trade
C00725,Hyderabad,2023-06-08,42,referral
C00726,Kolkata,2022-03-28,54,modern_trade
C00727,Mumbai,2022-04-19,41,website
C00728,Pune,2023-02-27,54,website
C00729,Delhi,2022-12-11,48,modern_trade
C00730,Mumbai,2022-09-23,40,instagram
C00731,Mumbai,2024-01-04,26,instagram
C00732,Pune,2023-08-09,50,modern_trade
C00733,Chennai,2023-05-09,31,instagram
C00734,Hyderabad,2022-11-29,34,instagram
C00735,Delhi,2023-02-17,50,distributor
C00736,Kolkata,2023-09-06,26,website
C00737,Bangalore,2023-10-11,33,referral
C00738,Pune,2022-07-10,34,website
C00739,Bangalore,2022-05-22,43,referral
C00740,Delhi,2022-03-14,36,distributor
C00741,Bangalore,2022-06-16,34,instagram
C00742,Delhi,2022-06-17,22,website
C00743,Indore,2023-07-20,22,modern_trade
C00744,Bangalore,2022-09-16,32,referral
C00745,Delhi,2023-03-15,43,modern_trade
C00746,Kolkata,2022-04-21,27,distributor
C00747,Bangalore,2024-01-14,49,website
C00748,Hyderabad,2023-11-04,52,referral
C00749,Jaipur,2023-06-15,29,website
C00750,Chennai,2022-10-17,26,distributor
C00751,Mumbai,2023-07-16,38,referral
C00752,Jaipur,2023-05-25,30,website
C00753,Chennai,2022-06-24,31,referral
C00754,Delhi,2022-10-29,41,instagram
C00755,Mumbai,2023-11-27,35,instagram
C00756,Pune,2022-07-04,35,distributor
C00757,Chennai,2022-12-05,47,website
C00758,Hyderabad,2023-05-25,50,instagram
C00759,Kolkata,2024-03-29,48,modern_trade
C00760,Pune,2022-11-06,46,website
C00761,Mumbai,2023-05-22,37,modern_trade
C00762,Delhi,2022-12-12,37,instagram
C00763,Delhi,2022-03-22,54,distributor
C00764,Indore,2023-01-09,24,website
C00765,Mumbai,2022-06-05,44,website
C00766,Hyderabad,2024-02-26,32,instagram
C00767,Indore,2024-03-05,39,referral
C00768,Kolkata,2023-03-08,50,instagram
C00769,Delhi,2023-05-15,26,distributor
C00770,Pune,2024-01-31,45,instagram
C00771,Mumbai,2022-05-27,50,website
C00772,Kolkata,2023-04-26,50,instagram
C00773,Mumbai,2023-03-11,47,instagram
C00774,Bangalore,2023-06-03,24,referral
C00775,Pune,2023-10-31,23,modern_trade
C00776,Mumbai,2023-11-14,46,modern_trade
C00777,Delhi,2022-03-10,40,distributor
C00778,Indore,2023-08-29,23,distributor
C00779,Indore,2022-07-05,40,instagram
C00780,Chennai,2023-11-13,22,modern_trade
C00781,Chennai,2022-07-23,48,referral
C00782,Hyderabad,2023-07-08,26,modern_trade
C00783,Delhi,2022-01-13,25,instagram
C00784,Delhi,2023-10-28,38,modern_trade
C00785,Mumbai,2022-10-01,42,instagram
C00786,Jaipur,2022-10-25,52,referral
C00787,Hyderabad,2022-02-20,43,instagram
C00788,Bangalore,2023-05-15,32,instagram
C00789,Bangalore,2023-01-04,36,referral
C00790,Jaipur,2023-12-25,31,modern_trade
C00791,Mumbai,2023-10-18,53,modern_trade
C00792,Hyderabad,2022-12-23,52,instagram
C00793,Bangalore,2022-01-03,49,instagram
C00794,Hyderabad,2022-09-11,52,referral
C00795,Mumbai,2023-04-20,27,modern_trade
C00796,Kolkata,2023-05-21,35,instagram
C00797,Jaipur,2022-09-13,44,website
C00798,Hyderabad,2023-09-02,37,instagram
C00799,Chennai,2023-11-16,46,referral
C00800,Jaipur,2022-05-30,23,instagram
C00801,Chennai,2023-05-03,46,instagram
C00802,Mumbai,2022-10-06,37,instagram
C00803,Hyderabad,2022-02-28,39,instagram
C00804,Hyderabad,2023-03-22,34,instagram
C00805,Bangalore,2022-04-23,48,website
C00806,Indore,2024-01-25,32,instagram
C00807,Jaipur,2023-07-23,22,instagram
C00808,Jaipur,2023-05-04,34,instagram
C00809,Bangalore,2023-02-11,51,modern_trade
C00810,Mumbai,2023-01-02,26,website
C00811,Ahmedabad,2022-03-01,39,website
C00812,Pune,2022-11-25,35,referral
C00813,Mumbai,2023-12-29,34,instagram
C00814,Jaipur,2023-04-14,53,instagram
C00815,Kolkata,2024-01-15,28,referral
C00816,Bangalore,2023-07-21,29,website
C00817,Hyderabad,2023-12-21,28,modern_trade
C00818,Bangalore,2022-03-04,37,modern_trade
C00819,Mumbai,2022-07-03,52,referral
C00820,Delhi,2022-11-07,48,referral
C00821,Pune,2024-03-03,54,instagram
C00822,Mumbai,2023-06-22,50,instagram
C00823,Delhi,2022-06-26,29,distributor
C00824,Bangalore,2023-07-29,54,instagram
C00825,Hyderabad,2023-03-05,40,distributor
C00826,Jaipur,2022-03-14,42,website
C00827,Delhi,2022-06-16,42,referral
C00828,Delhi,2022-08-13,46,instagram
C00829,Indore,2023-07-31,44,website
C00830,Bangalore,2023-08-04,32,referral
C00831,Delhi,2022-01-09,54,referral
C00832,Bangalore,2022-08-24,41,instagram
C00833,Mumbai,2023-12-11,46,instagram
C00834,Mumbai,2023-11-16,47,website
C00835,Bangalore,2024-03-04,33,referral
C00836,Bangalore,2022-01-28,53,website
C00837,Jaipur,2024-03-18,54,website
C00838,Delhi,2023-10-08,31,referral
C00839,Hyderabad,2022-01-27,25,website
C00840,Chennai,2023-07-04,36,instagram
C00841,Mumbai,2022-07-15,27,website
C00842,Chennai,2022-07-22,48,instagram
C00843,Mumbai,2022-03-26,26,instagram
C00844,Ahmedabad,2022-01-30,26,instagram
C00845,Mumbai,2023-04-11,39,modern_trade
C00846,Bangalore,2022-04-09,49,instagram
C00847,Mumbai,2022-07-09,43,instagram
C00848,Ahmedabad,2022-01-12,25,referral
C00849,Bangalore,2023-08-26,39,instagram
C00850,Hyderabad,2022-01-30,47,modern_trade
C00851,Mumbai,2023-12-26,43,website
C00852,Indore,2022-02-07,54,distributor
C00853,Delhi,2023-07-26,35,instagram
C00854,Kolkata,2022-10-21,52,instagram
C00855,Delhi,2022-12-26,31,website
C00856,Mumbai,2023-10-17,45,website
C00857,Mumbai,2022-06-29,42,instagram
C00858,Bangalore,2024-03-07,29,website
C00859,Hyderabad,2022-04-22,53,modern_trade
C00860,Mumbai,2024-01-12,52,instagram
C00861,Indore,2023-03-20,44,website
C00862,Bangalore,2022-01-21,46,instagram
C00863,Hyderabad,2022-05-25,28,distributor
C00864,Bangalore,2023-05-14,40,website
C00865,Bangalore,2022-05-26,28,instagram
C00866,Hyderabad,2023-03-17,29,referral
C00867,Mumbai,2023-02-25,35,distributor
C00868,Mumbai,2022-11-12,22,website
C00869,Kolkata,2022-06-15,34,referral
C00870,Jaipur,2023-10-14,24,website
C00871,Delhi,2022-07-22,49,website
C00872,Delhi,2023-05-11,36,instagram
C00873,Chennai,2024-01-26,24,instagram
C00874,Bangalore,2023-09-17,25,website
C00875,Mumbai,2023-04-13,26,referral
C00876,Mumbai,2023-12-14,47,instagram
C00877,Indore,2023-01-20,46,modern_trade
C00878,Chennai,2022-11-10,31,referral
C00879,Mumbai,2024-02-10,29,referral
C00880,Delhi,2022-09-12,33,instagram
C00881,Delhi,2022-01-23,24,website
C00882,Chennai,2024-01-28,48,website
C00883,Mumbai,2022-12-05,44,website
C00884,Mumbai,2023-05-08,54,instagram
C00885,Pune,2023-05-26,35,website
C00886,Mumbai,2023-01-01,44,distributor
C00887,Chennai,2023-01-07,52,referral
C00888,Delhi,2023-08-22,34,instagram
C00889,Mumbai,2022-08-07,33,modern_trade
C00890,Delhi,2023-04-20,39,instagram
C00891,Indore,2023-02-27,42,instagram
C00892,Kolkata,2022-12-22,22,instagram
C00893,Pune,2023-04-05,30,instagram
C00894,Bangalore,2023-05-18,44,referral
C00895,Chennai,2022-01-27,35,instagram
C00896,Delhi,2024-03-12,32,modern_trade
C00897,Delhi,2024-03-11,28,website
C00898,Kolkata,2022-08-11,52,website
C00899,Mumbai,2023-11-21,45,referral
C00900,Mumbai,2022-05-28,47,website
C00901,Delhi,2023-02-28,51,referral
C00902,Mumbai,2024-01-09,26,modern_trade
C00903,Mumbai,2022-12-17,26,modern_trade
C00904,Hyderabad,2022-07-05,40,website
C00905,Bangalore,2023-02-19,49,referral
C00906,Kolkata,2024-03-16,47,modern_trade
C00907,Pune,2023-03-05,44,referral
C00908,Delhi,2022-02-10,51,instagram
C00909,Delhi,2023-01-28,24,instagram
C00910,Delhi,2023-12-04,49,distributor
C00911,Hyderabad,2022-03-20,54,instagram
C00912,Delhi,2023-12-18,24,modern_trade
C00913,Chennai,2024-02-29,26,instagram
C00914,Bangalore,2024-02-23,40,referral
C00915,Hyderabad,2023-06-28,22,website
C00916,Bangalore,2023-03-26,30,instagram
C00917,Delhi,2023-04-19,26,website
C00918,Jaipur,2022-05-22,54,website
C00919,Indore,2022-09-08,46,website
C00920,Mumbai,2022-10-21,50,website
C00921,Kolkata,2023-09-02,46,instagram
C00922,Bangalore,2022-05-16,30,referral
C00923,Kolkata,2023-04-29,24,instagram
C00924,Pune,2024-02-28,36,referral
C00925,Bangalore,2022-11-08,25,distributor
C00926,Mumbai,2024-03-24,41,website
C00927,Delhi,2023-07-09,44,website
C00928,Hyderabad,2023-09-24,29,website
C00929,Chennai,2024-01-02,54,instagram
C00930,Delhi,2022-02-15,54,website
C00931,Mumbai,2022-08-24,28,modern_trade
C00932,Pune,2022-02-17,43,instagram
C00933,Ahmedabad,2022-07-17,26,modern_trade
C00934,Hyderabad,2022-03-25,36,website
C00935,Mumbai,2023-06-27,42,instagram
C00936,Delhi,2022-06-10,46,website
C00937,Mumbai,2023-03-04,38,referral
C00938,Jaipur,2022-03-12,28,instagram
C00939,Mumbai,2023-06-04,40,modern_trade
C00940,Hyderabad,2022-02-21,28,modern_trade
C00941,Delhi,2022-02-14,45,modern_trade
C00942,Hyderabad,2022-10-20,32,modern_trade
C00943,Chennai,2024-03-22,22,distributor
C00944,Pune,2023-04-10,53,distributor
C00945,Delhi,2023-07-04,23,instagram
C00946,Mumbai,2023-01-15,36,referral
C00947,Mumbai,2024-01-13,42,instagram
C00948,Jaipur,2023-04-23,45,website
C00949,Kolkata,2022-09-19,38,distributor
C00950,Hyderabad,2023-08-03,30,instagram
C00951,Hyderabad,2022-06-28,41,website
C00952,Chennai,2022-12-23,40,website
C00953,Mumbai,2023-02-23,39,instagram
C00954,Jaipur,2023-11-29,41,instagram
C00955,Bangalore,2022-07-20,51,referral
C00956,Bangalore,2022-01-13,22,instagram
C00957,Bangalore,2023-03-19,45,website
C00958,Mumbai,2023-12-27,45,referral
C00959,Mumbai,2024-01-02,40,website
C00960,Indore,2022-10-13,51,instagram
C00961,Mumbai,2024-01-26,47,website
C00962,Hyderabad,2022-09-15,50,instagram
C00963,Delhi,2023-07-24,34,modern_trade
C00964,Bangalore,2023-07-02,25,referral
C00965,Delhi,2023-05-05,38,modern_trade
C00966,Delhi,2023-05-13,54,website
C00967,Indore,2023-12-06,26,modern_trade
C00968,Delhi,2022-11-29,49,referral
C00969,Hyderabad,2023-07-16,45,instagram
C00970,Bangalore,2022-02-01,38,referral
C00971,Chennai,2023-09-02,32,instagram
C00972,Jaipur,2022-02-12,33,distributor
C00973,Indore,2022-12-17,34,referral
C00974,Delhi,2022-11-30,29,distributor
C00975,Mumbai,2023-07-13,22,modern_trade
C00976,Delhi,2022-09-27,30,instagram
C00977,Hyderabad,2023-02-17,49,website
C00978,Mumbai,2023-07-29,23,instagram
C00979,Bangalore,2022-01-19,35,instagram
C00980,Hyderabad,2022-12-13,34,instagram
C00981,Delhi,2023-09-05,23,distributor
C00982,Indore,2022-02-06,25,referral
C00983,Mumbai,2023-09-11,33,website
C00984,Mumbai,2022-04-02,31,instagram
C00985,Indore,2024-03-30,24,website
C00986,Bangalore,2022-07-04,25,referral
C00987,Chennai,2023-12-29,27,referral
C00988,Bangalore,2022-01-28,44,instagram
C00989,Delhi,2023-07-02,26,referral
C00990,Pune,2023-01-07,24,website
C00991,Pune,2023-06-14,31,instagram
C00992,Chennai,2022-12-11,40,distributor
C00993,Delhi,2023-02-23,35,instagram
C00994,Hyderabad,2022-07-15,42,referral
C00995,Delhi,2022-03-19,49,instagram
C00996,Mumbai,2022-06-16,42,instagram
C00997,Jaipur,2022-03-31,45,distributor
C00998,Mumbai,2022-09-21,38,modern_trade
C00999,Ahmedabad,2023-04-17,43,website
C01000,Bangalore,2022-07-27,40,modern_trade
C01001,Mumbai,2023-12-25,31,modern_trade
C01002,Hyderabad,2022-09-28,32,website
C01003,Kolkata,2022-09-20,23,modern_trade
C01004,Indore,2023-05-21,54,referral
C01005,Pune,2024-02-24,52,website
C01006,Chennai,2023-05-27,44,modern_trade
C01007,Chennai,2023-12-27,47,instagram
C01008,Kolkata,2023-07-30,46,modern_trade
C01009,Delhi,2023-06-08,38,instagram
C01010,Bangalore,2023-12-23,36,modern_trade
C01011,Delhi,2022-11-08,25,referral
C01012,Ahmedabad,2022-06-23,43,referral
C01013,Jaipur,2023-03-07,38,instagram
C01014,Mumbai,2024-02-07,43,modern_trade
C01015,Chennai,2023-04-08,38,instagram
C01016,Jaipur,2022-04-11,35,website
C01017,Mumbai,2022-01-16,35,website
C01018,Hyderabad,2023-12-10,38,instagram
C01019,Jaipur,2022-09-15,29,distributor
C01020,Mumbai,2022-09-01,47,instagram
C01021,Chennai,2022-12-14,51,website
C01022,Delhi,2022-09-06,43,referral
C01023,Jaipur,2022-04-15,37,instagram
C01024,Ahmedabad,2023-11-25,51,instagram
C01025,Jaipur,2023-10-29,37,website
C01026,Bangalore,2022-10-14,45,distributor
C01027,Kolkata,2022-06-18,27,instagram
C01028,Kolkata,2023-02-24,25,instagram
C01029,Delhi,2022-02-16,39,distributor
C01030,Pune,2022-02-12,27,instagram
C01031,Mumbai,2022-11-17,47,website
C01032,Hyderabad,2024-03-28,48,website
C01033,Delhi,2022-08-09,32,instagram
C01034,Mumbai,2023-05-28,37,website
C01035,Mumbai,2023-12-13,40,distributor
C01036,Chennai,2023-03-17,36,referral
C01037,Delhi,2022-05-24,47,website
C01038,Indore,2022-01-28,52,website
C01039,Mumbai,2024-02-29,40,referral
C01040,Delhi,2023-07-07,45,instagram
C01041,Hyderabad,2023-10-21,30,website
C01042,Pune,2023-11-21,44,referral
C01043,Delhi,2022-06-16,25,instagram
C01044,Chennai,2023-09-27,31,distributor
C01045,Kolkata,2023-08-09,30,modern_trade
C01046,Hyderabad,2024-01-21,40,distributor
C01047,Delhi,2022-09-06,36,instagram
C01048,Mumbai,2024-02-14,40,modern_trade
C01049,Kolkata,2024-02-03,42,website
C01050,Mumbai,2022-12-23,38,distributor
C01051,Kolkata,2022-04-21,39,distributor
C01052,Hyderabad,2023-11-23,38,distributor
C01053,Jaipur,2023-12-01,23,distributor
C01054,Pune,2024-03-30,22,instagram
C01055,Ahmedabad,2023-12-20,31,website
C01056,Delhi,2022-08-22,26,instagram
C01057,Indore,2022-01-24,33,website
C01058,Bangalore,2022-01-26,52,distributor
C01059,Bangalore,2023-01-16,30,instagram
C01060,Chennai,2023-12-31,47,website
C01061,Kolkata,2022-12-12,36,website
C01062,Ahmedabad,2023-01-13,37,instagram
C01063,Indore,2023-06-06,34,instagram
C01064,Bangalore,2022-01-17,46,instagram
C01065,Bangalore,2022-09-02,51,instagram
C01066,Indore,2023-12-19,28,website
C01067,Delhi,2024-02-09,25,website
C01068,Mumbai,2023-09-16,51,instagram
C01069,Delhi,2023-12-18,31,distributor
C01070,Delhi,2023-06-23,51,website
C01071,Delhi,2023-08-06,28,website
C01072,Delhi,2023-11-19,45,instagram
C01073,Mumbai,2022-07-21,41,website
C01074,Mumbai,2022-09-05,53,referral
C01075,Ahmedabad,2022-04-28,47,website
C01076,Bangalore,2022-01-09,47,website
C01077,Bangalore,2023-08-21,33,instagram
C01078,Chennai,2022-01-23,54,distributor
C01079,Delhi,2022-08-28,35,referral
C01080,Jaipur,2023-08-08,54,referral
C01081,Pune,2022-01-27,45,distributor
C01082,Mumbai,2022-03-22,36,referral
C01083,Bangalore,2023-08-19,52,website
C01084,Kolkata,2022-07-18,38,website
C01085,Jaipur,2023-07-09,33,instagram
C01086,Bangalore,2024-02-14,43,distributor
C01087,Hyderabad,2022-04-02,44,referral
C01088,Mumbai,2022-03-25,47,referral
C01089,Ahmedabad,2022-10-27,35,distributor
C01090,Delhi,2022-10-23,33,website
C01091,Jaipur,2023-10-09,25,website
C01092,Chennai,2023-03-30,34,modern_trade
C01093,Hyderabad,2022-10-08,39,instagram
C01094,Bangalore,2022-02-28,49,instagram
C01095,Delhi,2022-12-08,40,instagram
C01096,Mumbai,2024-01-23,24,modern_trade
C01097,Delhi,2023-04-10,40,instagram
C01098,Mumbai,2022-12-08,41,referral
C01099,Indore,2023-09-02,46,instagram
C01100,Delhi,2022-03-03,32,referral
C01101,Mumbai,2024-02-15,38,website
C01102,Ahmedabad,2023-09-17,35,distributor
C01103,Kolkata,2023-03-05,40,referral
C01104,Jaipur,2023-10-20,24,referral
C01105,Ahmedabad,2023-12-29,43,modern_trade
C01106,Mumbai,2022-09-13,48,referral
C01107,Bangalore,2024-02-09,42,distributor
C01108,Indore,2023-12-07,52,website
C01109,Chennai,2022-12-13,48,referral
C01110,Mumbai,2023-06-10,23,distributor
C01111,Pune,2022-10-31,30,referral
C01112,Delhi,2023-09-07,40,instagram
C01113,Delhi,2022-09-02,31,instagram
C01114,Hyderabad,2024-01-27,28,distributor
C01115,Hyderabad,2024-02-19,25,modern_trade
C01116,Hyderabad,2024-01-06,36,referral
C01117,Mumbai,2024-01-02,33,modern_trade
C01118,Kolkata,2023-02-16,27,website
C01119,Delhi,2022-08-05,30,referral
C01120,Mumbai,2023-05-31,29,website
C01121,Kolkata,2023-04-19,28,website
C01122,Ahmedabad,2022-02-05,25,website
C01123,Kolkata,2022-06-27,34,instagram
C01124,Pune,2023-01-22,40,instagram
C01125,Chennai,2024-02-08,28,modern_trade
C01126,Hyderabad,2022-01-17,31,modern_trade
C01127,Mumbai,2023-12-12,46,website
C01128,Bangalore,2022-02-17,46,modern_trade
C01129,Delhi,2022-03-03,50,website
C01130,Delhi,2022-03-10,33,modern_trade
C01131,Indore,2023-10-21,33,instagram
C01132,Bangalore,2023-01-01,27,referral
C01133,Mumbai,2022-06-11,31,referral
C01134,Delhi,2024-01-09,23,instagram
C01135,Chennai,2023-05-03,46,website
