order_id,product_id,quantity,price,line_total
O0000457,P020,2,179,358
O0000458,P013,2,139,278
O0000459,P005,1,119,119
O0000459,P018,2,159,318
O0000459,P021,3,149,447
O0000460,P020,1,179,179
O0000461,P011,1,89,89
O0000461,P011,2,89,178
O0000462,P005,3,119,357
O0000463,P006,1,349,349
O0000463,P022,3,149,447
O0000463,P001,1,89,89
O0000463,P006,3,349,1047
O0000464,P008,1,99,99
O0000464,P008,1,99,99
O0000465,P009,1,79,79
O0000465,P008,1,99,99
O0000465,P001,1,89,89
O0000466,P013,1,139,139
O0000466,P002,1,159,159
O0000466,P004,3,99,297
O0000467,P022,1,149,149
O0000468,P001,1,89,89
O0000469,P009,3,79,237
O0000469,P014,1,129,129
O0000470,P004,1,99,99
O0000470,P003,3,99,297
O0000471,P009,3,79,237
O0000471,P004,2,99,198
O0000471,P023,1,159,159
O0000471,P014,2,129,258
O0000472,P008,1,99,99
O0000472,P008,1,99,99
O0000473,P006,1,349,349
O0000473,P022,1,149,149
O0000473,P001,1,89,89
O0000474,P014,1,129,129
O0000475,P006,1,349,349
O0000476,P006,2,349,698
O0000476,P004,2,99,198
O0000476,P022,1,149,149
O0000476,P005,1,119,119
O0000477,P003,1,99,99
O0000478,P016,1,89,89
O0000478,P003,2,99,198
O0000478,P007,1,129,129
O0000478,P003,2,99,198
O0000479,P014,1,129,129
O0000480,P003,1,99,99
O0000480,P019,3,169,507
O0000480,P017,1,149,149
O0000481,P007,1,129,129
O0000481,P007,1,129,129
O0000481,P014,1,129,129
O0000482,P003,1,99,99
O0000482,P001,3,89,267
O0000482,P009,1,79,79
O0000482,P008,1,99,99
O0000483,P022,2,149,298
O0000484,P018,2,159,318
O0000485,P014,1,129,129
O0000486,P017,1,149,149
O0000486,P003,1,99,99
O0000487,P002,1,159,159
O0000487,P008,2,99,198
O0000487,P005,1,119,119
O0000487,P002,2,159,318
O0000488,P009,1,79,79
O0000488,P023,2,159,318
O0000489,P010,1,99,99
O0000489,P014,2,129,258
O0000490,P004,1,99,99
O0000490,P021,2,149,298
O0000491,P007,2,129,258
O0000491,P006,1,349,349
O0000491,P013,3,139,417
O0000492,P012,3,109,327
O0000493,P007,1,129,129
O0000493,P007,1,129,129
O0000493,P019,2,169,338
O0000494,P007,1,129,129
O0000495,P018,1,159,159
O0000496,P003,1,99,99
O0000497,P013,3,139,417
O0000497,P008,1,99,99
O0000497,P003,2,99,198
O0000498,P007,1,129,129
O0000499,P004,1,99,99
O0000500,P004,3,99,297
O0000501,P005,1,119,119
O0000502,P006,1,349,349
O0000503,P014,1,129,129
O0000503,P014,1,129,129
O0000503,P016,2,89,178
O0000504,P014,2,129,258
O0000505,P010,1,99,99
O0000506,P012,2,109,218
O0000506,P021,1,149,149
O0000507,P022,1,149,149
O0000508,P018,2,159,318
O0000508,P010,1,99,99
O0000508,P018,1,159,159
O0000509,P001,3,89,267
O0000510,P017,1,149,149
O0000510,P024,1,139,139
O0000510,P018,1,159,159
O0000511,P001,1,89,89
O0000511,P005,1,119,119
O0000511,P010,1,99,99
O0000511,P009,1,79,79
O0000512,P010,1,99,99
O0000512,P005,3,119,357
O0000512,P007,1,129,129
O0000512,P017,1,149,149
O0000513,P005,1,119,119
O0000513,P005,1,119,119
O0000513,P003,2,99,198
O0000514,P005,1,119,119
O0000514,P020,2,179,358
O0000515,P004,1,99,99
O0000515,P006,1,349,349
O0000515,P007,1,129,129
O0000515,P024,2,139,278
O0000516,P012,1,109,109
O0000517,P011,1,89,89
O0000517,P002,1,159,159
O0000517,P005,1,119,119
O0000517,P010,1,99,99
O0000518,P006,1,349,349
O0000518,P004,1,99,99
O0000518,P017,1,149,149
O0000519,P023,1,159,159
O0000520,P016,1,89,89
O0000520,P008,1,99,99
O0000521,P002,1,159,159
O0000521,P004,1,99,99
O0000522,P001,2,89,178
O0000522,P008,2,99,198
O0000522,P002,1,159,159
O0000523,P002,1,159,159
O0000523,P005,1,119,119
O0000523,P021,1,149,149
O0000523,P016,1,89,89
O0000524,P001,2,89,178
O0000524,P024,2,139,278
O0000524,P024,1,139,139
O0000524,P001,1,89,89
O0000525,P015,1,79,79
O0000526,P011,1,89,89
O0000526,P001,1,89,89
O0000527,P004,1,99,99
O0000527,P022,1,149,149
O0000528,P019,2,169,338
O0000529,P011,3,89,267
O0000530,P006,2,349,698
O0000530,P007,1,129,129
O0000530,P012,1,109,109
O0000531,P004,2,99,198
O0000532,P002,2,159,318
O0000532,P023,3,159,477
O0000532,P010,1,99,99
O0000532,P020,1,179,179
O0000533,P014,3,129,387
O0000534,P021,1,149,149
O0000535,P018,2,159,318
O0000535,P018,1,159,159
O0000536,P015,3,79,237
O0000536,P006,1,349,349
O0000537,P004,1,99,99
O0000537,P004,1,99,99
O0000538,P017,1,149,149
O0000538,P022,1,149,149
O0000538,P023,2,159,318
O0000539,P018,1,159,159
O0000539,P014,3,129,387
O0000539,P017,3,149,447
O0000540,P019,1,169,169
O0000541,P014,1,129,129
O0000541,P013,1,139,139
O0000541,P011,2,89,178
O0000542,P008,1,99,99
O0000543,P019,1,169,169
O0000543,P007,1,129,129
O0000543,P008,2,99,198
O0000544,P004,1,99,99
O0000544,P004,1,99,99
O0000545,P008,2,99,198
O0000545,P008,1,99,99
O0000545,P002,2,159,318
O0000546,P007,1,129,129
O0000546,P003,3,99,297
O0000546,P013,2,139,278
O0000547,P001,1,89,89
O0000547,P011,1,89,89
O0000548,P013,1,139,139
O0000548,P001,1,89,89
O0000548,P001,1,89,89
O0000548,P009,2,79,158
O0000548,P003,2,99,198
O0000549,P005,3,119,357
O0000549,P020,1,179,179
O0000550,P001,2,89,178
O0000550,P004,1,99,99
O0000550,P004,1,99,99
O0000551,P009,2,79,158
O0000551,P003,1,99,99
O0000552,P005,1,119,119
O0000552,P002,2,159,318
O0000553,P004,2,99,198
O0000554,P018,1,159,159
O0000555,P009,1,79,79
O0000556,P008,1,99,99
O0000557,P006,2,349,698
O0000557,P016,1,89,89
O0000558,P005,1,119,119
O0000558,P007,1,129,129
O0000559,P007,3,129,387
O0000560,P018,1,159,159
O0000561,P011,2,89,178
O0000561,P006,1,349,349
O0000562,P014,1,129,129
O0000563,P013,1,139,139
O0000563,P021,1,149,149
O0000563,P020,1,179,179
O0000563,P023,1,159,159
O0000564,P003,1,99,99
O0000564,P022,1,149,149
O0000564,P007,1,129,129
O0000565,P009,1,79,79
O0000566,P016,1,89,89
O0000567,P007,2,129,258
O0000568,P017,2,149,298
O0000568,P012,1,109,109
O0000569,P016,1,89,89
O0000569,P016,2,89,178
O0000570,P005,1,119,119
O0000570,P022,1,149,149
O0000571,P022,1,149,149
O0000571,P006,1,349,349
O0000571,P002,1,159,159
O0000571,P009,1,79,79
O0000572,P015,1,79,79
O0000573,P003,1,99,99
O0000574,P015,1,79,79
O0000574,P011,1,89,89
O0000574,P010,2,99,198
O0000574,P013,2,139,278
O0000574,P024,2,139,278
O0000575,P007,1,129,129
O0000575,P018,3,159,477
O0000575,P016,1,89,89
O0000575,P016,1,89,89
O0000575,P008,1,99,99
O0000576,P011,1,89,89
O0000577,P013,2,139,278
O0000578,P017,1,149,149
O0000579,P003,1,99,99
O0000580,P024,3,139,417
O0000580,P014,2,129,258
O0000580,P019,2,169,338
O0000580,P009,3,79,237
O0000581,P004,1,99,99
O0000581,P024,1,139,139
O0000581,P019,1,169,169
O0000581,P005,2,119,238
O0000581,P009,1,79,79
O0000582,P005,3,119,357
O0000582,P020,2,179,358
O0000582,P004,1,99,99
O0000583,P005,3,119,357
O0000584,P007,1,129,129
O0000585,P004,1,99,99
O0000585,P019,1,169,169
O0000586,P001,1,89,89
O0000587,P002,2,159,318
O0000587,P019,3,169,507
O0000588,P022,1,149,149
O0000589,P014,1,129,129
O0000590,P004,1,99,99
O0000590,P002,1,159,159
O0000590,P010,1,99,99
O0000591,P004,2,99,198
O0000592,P014,1,129,129
O0000592,P005,2,119,238
O0000593,P012,1,109,109
O0000593,P008,2,99,198
O0000594,P007,1,129,129
O0000594,P005,2,119,238
O0000594,P023,1,159,159
O0000595,P015,2,79,158
O0000595,P014,1,129,129
O0000595,P005,1,119,119
O0000596,P013,1,139,139
O0000596,P019,3,169,507
O0000596,P003,1,99,99
O0000596,P002,1,159,159
O0000596,P008,1,99,99
O0000597,P011,1,89,89
O0000597,P008,1,99,99
O0000597,P010,1,99,99
O0000598,P011,2,89,178
O0000598,P019,1,169,169
O0000599,P012,1,109,109
O0000600,P002,3,159,477
O0000600,P011,3,89,267
O0000600,P003,1,99,99
O0000600,P009,2,79,158
O0000601,P008,2,99,198
O0000602,P001,1,89,89
O0000602,P004,1,99,99
O0000603,P003,2,99,198
O0000604,P014,1,129,129
O0000604,P015,1,79,79
O0000604,P009,1,79,79
O0000605,P023,2,159,318
O0000605,P008,1,99,99
O0000605,P004,2,99,198
O0000606,P016,1,89,89
O0000607,P006,1,349,349
O0000607,P002,1,159,159
O0000608,P014,2,129,258
O0000608,P017,1,149,149
O0000609,P013,1,139,139
O0000610,P021,2,149,298
O0000611,P022,1,149,149
O0000611,P004,2,99,198
O0000612,P016,1,89,89
O0000612,P010,3,99,297
O0000612,P008,1,99,99
O0000612,P002,1,159,159
O0000612,P020,3,179,537
O0000613,P020,1,179,179
O0000613,P024,1,139,139
O0000613,P006,2,349,698
O0000613,P004,1,99,99
O0000613,P016,1,89,89
O0000614,P003,1,99,99
O0000614,P008,1,99,99
O0000615,P005,2,119,238
O0000615,P014,1,129,129
O0000616,P001,2,89,178
O0000616,P003,1,99,99
O0000616,P018,1,159,159
O0000617,P009,1,79,79
O0000617,P005,3,119,357
O0000618,P006,1,349,349
O0000618,P021,1,149,149
O0000618,P012,1,109,109
O0000618,P024,2,139,278
O0000618,P021,1,149,149
O0000619,P007,2,129,258
O0000619,P001,1,89,89
O0000619,P021,3,149,447
O0000620,P008,1,99,99
O0000621,P007,1,129,129
O0000621,P006,1,349,349
O0000622,P022,1,149,149
O0000623,P022,3,149,447
O0000623,P021,1,149,149
O0000624,P002,2,159,318
O0000624,P005,1,119,119
O0000625,P004,1,99,99
O0000625,P013,3,139,417
O0000626,P003,2,99,198
O0000626,P001,1,89,89
O0000627,P011,1,89,89
O0000627,P005,1,119,119
O0000628,P015,1,79,79
O0000628,P007,1,129,129
O0000629,P006,3,349,1047
O0000629,P021,1,149,149
O0000629,P014,1,129,129
O0000630,P006,1,349,349
O0000630,P006,1,349,349
O0000630,P010,1,99,99
O0000631,P021,1,149,149
O0000631,P016,1,89,89
O0000632,P015,1,79,79
O0000632,P004,1,99,99
O0000632,P004,1,99,99
O0000632,P004,2,99,198
O0000633,P009,1,79,79
O0000634,P003,1,99,99
O0000634,P007,1,129,129
O0000635,P019,2,169,338
O0000635,P003,1,99,99
O0000635,P004,1,99,99
O0000635,P007,2,129,258
O0000636,P022,2,149,298
O0000636,P004,1,99,99
O0000637,P009,2,79,158
O0000637,P021,3,149,447
O0000637,P008,2,99,198
O0000637,P013,1,139,139
O0000638,P004,2,99,198
O0000639,P004,1,99,99
O0000639,P011,1,89,89
O0000639,P002,1,159,159
O0000640,P022,2,149,298
O0000641,P003,3,99,297
O0000641,P008,1,99,99
O0000641,P002,1,159,159
O0000642,P008,1,99,99
O0000643,P016,3,89,267
O0000644,P013,2,139,278
O0000644,P002,1,159,159
O0000645,P011,2,89,178
O0000646,P008,1,99,99
O0000646,P021,1,149,149
O0000647,P005,1,119,119
O0000648,P022,1,149,149
O0000648,P019,2,169,338
O0000649,P005,1,119,119
O0000649,P003,1,99,99
O0000649,P014,1,129,129
O0000649,P019,1,169,169
O0000650,P006,3,349,1047
O0000651,P016,1,89,89
O0000651,P003,2,99,198
O0000651,P018,1,159,159
O0000652,P006,2,349,698
O0000652,P007,1,129,129
O0000653,P019,2,169,338
O0000653,P004,1,99,99
O0000653,P005,1,119,119
O0000653,P011,1,89,89
O0000654,P015,1,79,79
O0000654,P009,1,79,79
O0000654,P022,1,149,149
O0000654,P001,2,89,178
O0000655,P004,2,99,198
O0000655,P009,3,79,237
O0000655,P007,1,129,129
O0000656,P004,1,99,99
O0000656,P007,2,129,258
O0000657,P011,1,89,89
O0000657,P008,1,99,99
O0000657,P022,1,149,149
O0000658,P023,1,159,159
O0000658,P010,1,99,99
O0000659,P007,1,129,129
O0000659,P013,3,139,417
O0000660,P007,1,129,129
O0000660,P023,1,159,159
O0000661,P003,3,99,297
O0000662,P001,1,89,89
O0000662,P019,1,169,169
O0000663,P022,1,149,149
O0000663,P002,2,159,318
O0000664,P012,1,109,109
O0000665,P008,2,99,198
O0000666,P006,1,349,349
O0000667,P003,1,99,99
O0000668,P001,2,89,178
O0000668,P001,1,89,89
O0000668,P021,1,149,149
O0000669,P004,1,99,99
O0000669,P003,1,99,99
O0000669,P024,2,139,278
O0000670,P014,1,129,129
O0000670,P001,1,89,89
O0000671,P013,3,139,417
O0000672,P004,1,99,99
O0000672,P020,2,179,358
O0000672,P001,1,89,89
O0000673,P017,1,149,149
O0000673,P023,1,159,159
O0000673,P004,1,99,99
O0000673,P007,2,129,258
O0000674,P005,1,119,119
O0000675,P023,1,159,159
O0000675,P004,1,99,99
O0000676,P014,2,129,258
O0000676,P001,2,89,178
O0000677,P001,1,89,89
O0000678,P024,1,139,139
O0000679,P021,2,149,298
O0000679,P007,1,129,129
O0000679,P008,2,99,198
O0000679,P002,1,159,159
O0000680,P001,2,89,178
O0000680,P016,1,89,89
O0000681,P014,1,129,129
O0000682,P018,1,159,159
O0000682,P004,3,99,297
O0000682,P001,2,89,178
O0000682,P015,1,79,79
O0000683,P009,1,79,79
O0000683,P020,1,179,179
O0000683,P008,3,99,297
O0000684,P022,1,149,149
O0000685,P006,1,349,349
O0000685,P011,1,89,89
O0000685,P002,1,159,159
O0000686,P017,1,149,149
O0000686,P009,2,79,158
O0000687,P001,1,89,89
O0000687,P007,1,129,129
O0000688,P012,1,109,109
O0000688,P008,2,99,198
O0000688,P015,2,79,158
O0000689,P004,1,99,99
O0000689,P010,1,99,99
O0000689,P017,1,149,149
O0000690,P018,2,159,318
O0000690,P017,2,149,298
O0000691,P009,1,79,79
O0000692,P002,2,159,318
O0000692,P019,1,169,169
O0000692,P004,1,99,99
O0000692,P005,1,119,119
O0000693,P020,1,179,179
O0000693,P024,1,139,139
O0000693,P018,1,159,159
O0000694,P003,1,99,99
O0000694,P003,1,99,99
O0000695,P021,3,149,447
O0000695,P021,2,149,298
O0000696,P013,1,139,139
O0000696,P003,1,99,99
O0000696,P002,2,159,318
O0000697,P024,1,139,139
O0000697,P002,1,159,159
O0000698,P013,1,139,139
O0000698,P007,1,129,129
O0000698,P002,1,159,159
O0000698,P012,3,109,327
O0000699,P001,1,89,89
O0000699,P005,3,119,357
O0000699,P022,3,149,447
O0000699,P007,1,129,129
O0000700,P003,1,99,99
O0000701,P014,1,129,129
O0000701,P014,1,129,129
O0000701,P007,1,129,129
O0000702,P008,3,99,297
O0000703,P015,1,79,79
O0000703,P016,3,89,267
O0000703,P003,1,99,99
O0000703,P010,2,99,198
O0000704,P014,1,129,129
O0000704,P012,1,109,109
O0000705,P001,1,89,89
O0000705,P004,1,99,99
O0000705,P010,1,99,99
O0000706,P017,1,149,149
O0000706,P015,1,79,79
O0000706,P018,1,159,159
O0000706,P010,1,99,99
O0000707,P020,1,179,179
O0000707,P021,1,149,149
O0000707,P003,3,99,297
O0000708,P009,2,79,158
O0000708,P022,1,149,149
O0000709,P009,1,79,79
O0000710,P004,1,99,99
O0000710,P016,2,89,178
O0000711,P007,1,129,129
O0000711,P002,1,159,159
O0000711,P018,3,159,477
O0000711,P007,1,129,129
O0000712,P004,1,99,99
O0000713,P003,1,99,99
O0000714,P014,1,129,129
O0000714,P007,2,129,258
O0000714,P002,1,159,159
O0000715,P011,1,89,89
O0000715,P002,1,159,159
O0000715,P015,1,79,79
O0000716,P012,1,109,109
O0000717,P002,1,159,159
O0000717,P006,1,349,349
O0000717,P008,2,99,198
O0000717,P016,1,89,89
O0000718,P018,1,159,159
O0000718,P002,2,159,318
O0000719,P004,1,99,99
O0000720,P006,2,349,698
O0000720,P017,1,149,149
O0000721,P001,1,89,89
O0000721,P007,1,129,129
O0000721,P002,1,159,159
O0000722,P004,2,99,198
O0000722,P004,1,99,99
O0000723,P001,1,89,89
O0000723,P005,2,119,238
O0000724,P006,2,349,698
O0000725,P005,2,119,238
O0000725,P010,1,99,99
O0000725,P021,3,149,447
O0000725,P012,1,109,109
O0000725,P001,1,89,89
O0000726,P015,1,79,79
O0000727,P016,2,89,178
O0000727,P006,1,349,349
O0000727,P008,2,99,198
O0000728,P021,1,149,149
O0000729,P002,2,159,318
O0000730,P005,2,119,238
O0000730,P024,1,139,139
O0000731,P019,2,169,338
O0000731,P009,1,79,79
O0000732,P008,2,99,198
O0000732,P023,2,159,318
O0000732,P008,1,99,99
O0000732,P021,1,149,149
O0000733,P010,2,99,198
O0000734,P010,3,99,297
O0000734,P022,1,149,149
O0000734,P002,1,159,159
O0000735,P008,2,99,198
O0000735,P011,1,89,89
O0000735,P003,1,99,99
O0000735,P007,3,129,387
O0000736,P001,2,89,178
O0000736,P002,1,159,159
O0000737,P009,1,79,79
O0000737,P008,2,99,198
O0000737,P010,1,99,99
O0000738,P016,2,89,178
O0000738,P002,2,159,318
O0000739,P004,1,99,99
O0000740,P019,1,169,169
O0000740,P005,1,119,119
O0000740,P017,1,149,149
O0000741,P004,1,99,99
O0000741,P019,2,169,338
O0000741,P004,1,99,99
O0000742,P004,2,99,198
O0000743,P004,1,99,99
O0000743,P003,2,99,198
O0000743,P017,1,149,149
O0000744,P010,1,99,99
O0000745,P014,1,129,129
O0000746,P007,1,129,129
O0000746,P002,3,159,477
O0000747,P004,2,99,198
O0000747,P001,1,89,89
O0000747,P002,1,159,159
O0000747,P011,2,89,178
O0000748,P003,1,99,99
O0000749,P016,2,89,178
O0000749,P006,1,349,349
O0000749,P005,1,119,119
O0000749,P023,1,159,159
O0000750,P015,2,79,158
O0000751,P011,1,89,89
O0000752,P002,1,159,159
O0000752,P002,1,159,159
O0000753,P001,1,89,89
O0000754,P011,1,89,89
O0000754,P009,1,79,79
O0000754,P019,1,169,169
O0000754,P013,1,139,139
O0000755,P005,3,119,357
O0000756,P003,2,99,198
O0000756,P005,2,119,238
O0000757,P005,2,119,238
O0000758,P004,2,99,198
O0000759,P011,3,89,267
O0000759,P021,1,149,149
O0000759,P003,2,99,198
O0000759,P012,1,109,109
O0000760,P011,1,89,89
O0000761,P007,2,129,258
O0000762,P012,1,109,109
O0000762,P024,1,139,139
O0000763,P006,1,349,349
O0000763,P002,3,159,477
O0000763,P008,3,99,297
O0000763,P003,1,99,99
O0000764,P006,1,349,349
O0000765,P020,1,179,179
O0000765,P006,1,349,349
O0000765,P019,1,169,169
O0000766,P006,2,349,698
O0000766,P003,1,99,99
O0000766,P005,1,119,119
O0000767,P020,1,179,179
O0000768,P017,1,149,149
O0000769,P009,3,79,237
O0000769,P020,1,179,179
O0000770,P008,2,99,198
O0000771,P020,1,179,179
O0000771,P017,1,149,149
O0000772,P004,2,99,198
O0000772,P003,1,99,99
O0000773,P006,3,349,1047
O0000774,P017,1,149,149
O0000775,P012,3,109,327
O0000775,P015,1,79,79
O0000776,P010,2,99,198
O0000776,P001,1,89,89
O0000776,P002,3,159,477
O0000777,P003,1,99,99
O0000778,P010,2,99,198
O0000779,P019,2,169,338
O0000780,P005,2,119,238
O0000781,P020,1,179,179
O0000781,P003,1,99,99
O0000781,P011,2,89,178
O0000782,P007,3,129,387
O0000782,P002,2,159,318
O0000783,P011,1,89,89
O0000783,P002,2,159,318
O0000783,P008,1,99,99
O0000784,P001,1,89,89
O0000784,P002,1,159,159
O0000784,P022,1,149,149
O0000784,P013,1,139,139
O0000784,P007,1,129,129
O0000785,P020,2,179,358
O0000785,P008,3,99,297
O0000786,P001,1,89,89
O0000786,P016,1,89,89
O0000786,P001,1,89,89
O0000787,P003,1,99,99
O0000788,P007,1,129,129
O0000788,P014,1,129,129
O0000789,P003,1,99,99
O0000789,P019,1,169,169
O0000789,P021,2,149,298
O0000790,P004,2,99,198
O0000790,P002,1,159,159
O0000790,P009,1,79,79
O0000790,P010,3,99,297
O0000791,P006,1,349,349
O0000791,P006,3,349,1047
O0000791,P005,1,119,119
O0000792,P009,2,79,158
O0000792,P014,3,129,387
O0000793,P016,1,89,89
O0000794,P001,1,89,89
O0000795,P022,1,149,149
O0000796,P012,2,109,218
O0000797,P007,2,129,258
O0000798,P007,1,129,129
O0000798,P024,1,139,139
O0000799,P007,1,129,129
O0000799,P023,2,159,318
O0000799,P011,2,89,178
O0000800,P004,2,99,198
O0000800,P020,3,179,537
O0000800,P003,1,99,99
O0000801,P001,3,89,267
O0000801,P017,1,149,149
O0000801,P005,1,119,119
O0000802,P006,1,349,349
O0000802,P018,1,159,159
O0000803,P006,1,349,349
O0000803,P019,2,169,338
O0000804,P005,3,119,357
O0000805,P012,1,109,109
O0000806,P005,1,119,119
O0000807,P013,2,139,278
O0000808,P011,2,89,178
O0000808,P006,1,349,349
O0000808,P013,2,139,278
O0000809,P006,3,349,1047
O0000809,P012,1,109,109
O0000809,P008,2,99,198
O0000810,P008,1,99,99
O0000810,P002,1,159,159
O0000810,P005,2,119,238
O0000811,P007,1,129,129
O0000811,P006,1,349,349
O0000812,P009,2,79,158
O0000813,P018,1,159,159
O0000814,P012,2,109,218
O0000814,P021,1,149,149
O0000815,P001,1,89,89
O0000816,P013,2,139,278
O0000816,P006,1,349,349
O0000816,P020,2,179,358
O0000816,P009,1,79,79
O0000816,P001,1,89,89
O0000817,P003,2,99,198
O0000818,P023,3,159,477
O0000818,P015,2,79,158
O0000819,P003,1,99,99
O0000820,P009,1,79,79
O0000820,P006,1,349,349
O0000821,P022,1,149,149
O0000822,P002,3,159,477
O0000823,P008,2,99,198
O0000823,P017,1,149,149
O0000824,P023,2,159,318
O0000824,P007,1,129,129
O0000825,P011,2,89,178
O0000825,P001,3,89,267
O0000826,P004,1,99,99
O0000826,P003,1,99,99
O0000826,P001,1,89,89
O0000827,P011,1,89,89
O0000827,P001,2,89,178
O0000827,P004,2,99,198
O0000828,P006,2,349,698
O0000828,P015,1,79,79
O0000829,P017,1,149,149
O0000830,P006,2,349,698
O0000831,P017,1,149,149
O0000832,P015,1,79,79
O0000832,P023,1,159,159
O0000832,P005,2,119,238
O0000832,P006,1,349,349
O0000833,P007,1,129,129
O0000833,P012,1,109,109
O0000833,P006,1,349,349
O0000833,P022,2,149,298
O0000834,P020,1,179,179
O0000834,P001,1,89,89
O0000834,P001,1,89,89
O0000835,P010,1,99,99
O0000835,P022,1,149,149
O0000836,P005,1,119,119
O0000837,P015,2,79,158
O0000837,P002,1,159,159
O0000838,P008,1,99,99
O0000838,P020,1,179,179
O0000838,P003,3,99,297
O0000839,P015,3,79,237
O0000839,P005,1,119,119
O0000840,P002,1,159,159
O0000840,P015,1,79,79
O0000841,P001,1,89,89
O0000841,P005,1,119,119
O0000841,P019,1,169,169
O0000842,P024,3,139,417
O0000842,P011,1,89,89
O0000842,P001,1,89,89
O0000843,P005,2,119,238
O0000844,P004,2,99,198
O0000844,P012,1,109,109
O0000844,P009,1,79,79
O0000845,P016,2,89,178
O0000845,P005,1,119,119
O0000845,P002,1,159,159
O0000845,P010,1,99,99
O0000846,P010,1,99,99
O0000846,P006,1,349,349
O0000846,P021,2,149,298
O0000847,P017,2,149,298
O0000847,P012,2,109,218
O0000848,P002,2,159,318
O0000849,P011,1,89,89
O0000850,P012,1,109,109
O0000850,P016,2,89,178
O0000851,P007,1,129,129
O0000851,P007,2,129,258
O0000852,P002,2,159,318
O0000852,P003,3,99,297
O0000853,P007,2,129,258
O0000854,P008,1,99,99
O0000854,P011,1,89,89
O0000855,P001,1,89,89
O0000856,P017,1,149,149
O0000857,P002,2,159,318
