customer_id,city,channel,tenure_days,recency_days,frequency,monetary,avg_order_value,lifespan_days,days_since_signup,discount_usage_rate,avg_discount_pct,max_order_value,min_order_value,orders_per_month,mayo_spend_share,sauces_spend_share,dips_spend_share,distinct_products_bought,recent_spend_ratio,is_churned,r_score,f_score,m_score,rfm_total,rfm_avg,cluster_id,segment_label,segment_color,churn_prob,churn_risk_tier,active_days,daily_purchase_rate,retention_factor,discount_ltv_haircut,ltv_heuristic,ltv_predicted,ltv_tier
C00088,Chennai,instagram,748,2,49,18713.57,381.91,740,742,18.37,16.11,1002.22,72.46,1.986,0.0,0.0,0.0,23,0.12,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.004376611453156916,Low Risk,740,0.06621621621621622,0.9847147529344312,0.954075,8671.84,8433.28,Platinum
C00089,Kolkata,referral,622,5,17,5371.63,315.98,602,607,82.35,12.86,1292.18,73.3,0.847,0.0,0.0,0.0,17,0.128,0,5,4,4,13,4.333333333333333,0,Loyal Customers,#3498DB,0.00944608441428977,Low Risk,602,0.02823920265780731,0.9622238368941451,0.794125,2488.68,2698.38,Silver
C00090,Bangalore,distributor,534,24,22,7358.36,334.47,505,529,27.27,16.67,797.46,100.72,1.307,0.0,0.0,0.0,20,0.061,0,4,5,4,13,4.333333333333333,0,Loyal Customers,#3498DB,0.015572025590200642,Low Risk,505,0.04356435643564356,0.8312378961427878,0.931825,4119.47,4203.53,Gold
C00091,Mumbai,referral,291,18,21,7714.78,367.37,229,247,19.05,15.0,802.58,62.75,2.751,0.0,0.0,0.0,22,0.306,0,4,5,4,13,4.333333333333333,1,Champions,#2ECC71,0.003921138314002571,Low Risk,229,0.09170305676855896,0.8705505632961241,0.952375,10194.89,9803.11,Platinum
C00092,Indore,modern_trade,274,17,19,8918.31,469.38,242,259,21.05,11.25,1298.79,80.77,2.355,0.0,0.0,0.0,20,0.182,0,4,4,5,13,4.333333333333333,1,Champions,#2ECC71,0.011785414113672633,Low Risk,242,0.07851239669421488,0.8772811111231658,0.947375,11179.35,11299.93,Platinum
C00093,Indore,referral,160,152,1,175.07,175.07,0,152,0.0,0.0,175.07,175.07,1.0,0.0,1.0,0.0,1,0.0,1,2,1,1,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.9952122211574927,High Risk,1,1.0,0.3101657113410298,1.0,19819.76,20648.92,Platinum
C00094,Hyderabad,modern_trade,602,4,22,7739.05,351.78,578,582,13.64,11.67,1122.16,69.99,1.142,0.0,0.0,0.0,21,0.247,0,5,5,4,14,4.666666666666667,0,Loyal Customers,#3498DB,0.00596246185612001,Low Risk,578,0.03806228373702422,0.969663144646718,0.9659,4577.33,4596.68,Gold
C00095,Indore,distributor,523,7,30,13729.88,457.66,514,521,10.0,13.33,904.12,86.46,1.751,0.0,0.0,0.0,22,0.146,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.002988912749193748,Low Risk,514,0.058365758754863814,0.9475160078148386,0.975,9007.1,8417.65,Platinum
C00096,Bangalore,referral,254,27,8,2248.44,281.06,177,204,50.0,16.25,697.67,71.99,1.356,0.0,0.0,0.0,10,0.214,0,4,3,3,10,3.3333333333333335,0,Loyal Customers,#3498DB,0.021937109245576958,Low Risk,177,0.04519774011299435,0.8122523963562355,0.875,3295.4,3496.43,Silver
C00097,Hyderabad,modern_trade,148,125,1,425.56,425.56,0,125,100.0,15.0,425.56,425.56,1.0,0.0,0.0,0.0,3,0.0,1,2,1,1,4,1.3333333333333333,2,At Risk,#E74C3C,0.9996316003399475,High Risk,1,1.0,0.3818587827286608,0.75,44485.42,42235.33,Platinum
C00098,Bangalore,distributor,729,40,28,9472.82,338.31,651,691,28.57,13.75,1034.51,83.35,1.29,0.0,0.0,0.0,20,0.105,0,3,5,5,13,4.333333333333333,1,Champions,#2ECC71,0.008710256081417032,Low Risk,651,0.043010752688172046,0.7348672461377994,0.928575,3624.19,3448.59,Silver
C00099,Mumbai,distributor,91,43,1,95.74,95.74,0,43,100.0,10.0,95.74,95.74,1.0,0.0,1.0,0.0,1,1.0,0,3,1,1,5,1.6666666666666667,4,Promising,#F39C12,0.15829912234058474,Low Risk,1,1.0,0.7180828550393733,0.75,18820.11,18909.14,Platinum
C00100,Mumbai,referral,606,23,35,11385.01,325.29,583,606,17.14,11.67,989.62,64.8,1.801,0.0,0.0,0.0,22,0.269,0,4,5,5,14,4.666666666666667,1,Champions,#2ECC71,0.0013568433276326744,Low Risk,583,0.060034305317324184,0.837664503225156,0.95715,5714.96,6082.75,Gold
C00101,Mumbai,referral,840,29,18,6447.36,358.19,778,807,11.11,12.5,899.09,127.68,0.694,0.0,0.0,0.0,17,0.043,0,4,4,4,12,4.0,0,Loyal Customers,#3498DB,0.026913760104009393,Low Risk,778,0.02313624678663239,0.7998369177983302,0.972225,2352.16,2734.19,Silver
C00102,Chennai,referral,693,400,11,3344.67,304.06,256,656,72.73,13.75,619.31,83.64,1.289,0.0,0.0,0.0,14,0.0,1,1,4,3,8,2.6666666666666665,2,At Risk,#E74C3C,0.9943112449772711,High Risk,256,0.04296875,0.04592920288361245,0.818175,179.2,464.17,Bronze
C00103,Delhi,referral,193,48,6,3618.61,603.1,111,159,100.0,12.5,1347.7,151.67,1.622,0.0,0.0,0.0,13,0.635,0,3,3,3,9,3.0,4,Promising,#F39C12,0.011341601333829368,Low Risk,111,0.05405405405405406,0.690956439983888,0.75,6166.27,5214.19,Gold
C00104,Bangalore,referral,739,45,14,4896.64,349.76,522,567,28.57,13.75,749.39,90.34,0.805,0.0,0.0,0.0,13,0.05,0,3,4,4,11,3.6666666666666665,0,Loyal Customers,#3498DB,0.02484720999815623,Low Risk,522,0.02681992337164751,0.7071067811865476,0.928575,2248.14,2171.03,Silver
C00105,Jaipur,instagram,259,15,5,1821.04,364.21,217,232,40.0,15.0,573.79,258.11,0.691,0.0,0.0,0.0,8,0.315,0,4,3,3,10,3.3333333333333335,0,Loyal Customers,#3498DB,0.006528699426006212,Low Risk,217,0.02304147465437788,0.8908987181403393,0.9,2455.99,2350.48,Silver
C00106,Delhi,website,640,486,4,2298.4,574.6,108,594,50.0,10.0,1441.23,160.04,1.111,0.0,0.0,0.0,9,0.0,1,1,2,3,6,2.0,3,Discount Dependent,#E67E22,0.9980128885368085,High Risk,108,0.037037037037037035,0.02368307135172497,0.875,160.97,43.0,Bronze
C00107,Bangalore,website,186,19,2,883.7,441.85,40,59,50.0,15.0,551.63,332.07,1.5,0.0,0.0,0.0,3,1.0,0,4,2,2,8,2.6666666666666665,4,Promising,#F39C12,0.07050461687741522,Low Risk,40,0.05,0.8638716525936915,0.875,6095.3,4752.08,Gold
C00108,Indore,modern_trade,444,16,27,8464.48,313.5,407,423,25.93,12.14,852.51,81.21,1.99,0.0,0.0,0.0,21,0.215,0,4,5,5,14,4.666666666666667,1,Champions,#2ECC71,0.002096848536409112,Low Risk,407,0.06633906633906633,0.8840636953004919,0.935175,6275.9,6855.04,Gold
C00109,Delhi,modern_trade,643,370,1,199.26,199.26,0,370,100.0,10.0,199.26,199.26,1.0,1.0,0.0,0.0,2,0.0,1,1,1,1,3,1.0,2,At Risk,#E74C3C,0.9997286028439665,High Risk,1,1.0,0.05786716951795565,0.75,3156.51,3123.82,Silver
C00110,Mumbai,referral,892,869,1,734.83,734.83,0,869,0.0,0.0,734.83,734.83,1.0,0.0,0.0,0.0,2,0.0,1,1,1,2,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.9995037009320271,High Risk,1,1.0,0.0012399042624180387,1.0,332.56,495.62,Bronze
C00111,Delhi,website,334,264,1,85.45,85.45,0,264,0.0,0.0,85.45,85.45,1.0,1.0,0.0,0.0,1,0.0,1,2,1,1,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.9994879479492673,High Risk,1,1.0,0.13091176535257834,1.0,4083.04,4469.21,Gold
C00112,Mumbai,modern_trade,97,10,3,1801.45,600.48,72,82,0.0,0.0,936.82,131.57,1.25,0.0,0.0,0.0,6,1.0,0,5,2,3,10,3.3333333333333335,4,Promising,#F39C12,0.01236993737662872,Low Risk,72,0.041666666666666664,0.9258747122872905,1.0,8455.37,8639.39,Platinum
C00113,Jaipur,instagram,409,332,1,344.74,344.74,0,332,0.0,0.0,344.74,344.74,1.0,0.0,0.0,0.0,3,0.0,1,2,1,1,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.999860592103048,High Risk,1,1.0,0.07754142783525744,1.0,9757.05,9485.21,Platinum
C00114,Pune,instagram,765,566,3,1451.77,483.92,84,650,33.33,10.0,942.97,73.76,1.071,0.0,0.0,0.0,7,0.0,1,1,2,2,5,1.6666666666666667,3,Discount Dependent,#E67E22,0.9995055611490803,High Risk,84,0.03571428571428571,0.01278956593015597,0.916675,73.96,0.0,Bronze
C00115,Chennai,modern_trade,483,5,15,5805.08,387.01,446,451,40.0,17.5,795.33,73.85,1.009,0.0,0.0,0.0,21,0.122,0,5,4,4,13,4.333333333333333,0,Loyal Customers,#3498DB,0.014208819632269231,Low Risk,446,0.033632286995515695,0.9622238368941451,0.9,4114.24,4059.73,Gold
C00116,Kolkata,instagram,747,695,1,242.11,242.11,0,695,0.0,0.0,242.11,242.11,1.0,1.0,0.0,0.0,1,0.0,1,1,1,1,3,1.0,3,Discount Dependent,#E67E22,0.9997363285524508,High Risk,1,1.0,0.004735648698490407,1.0,418.49,1035.09,Bronze
C00117,Pune,modern_trade,602,67,15,5620.19,374.68,479,546,73.33,12.73,680.94,63.44,0.939,0.0,0.0,0.0,17,0.301,1,3,4,4,11,3.6666666666666665,0,Loyal Customers,#3498DB,0.8944922257749433,High Risk,479,0.031315240083507306,0.5968976816791352,0.816675,2087.65,1884.5,Silver
C00118,Mumbai,distributor,394,22,11,3139.38,285.4,359,381,90.91,10.5,585.78,76.88,0.919,0.0,0.0,0.0,15,0.124,0,4,4,3,11,3.6666666666666665,0,Loyal Customers,#3498DB,0.009630464183289849,Low Risk,359,0.03064066852367688,0.8441407967796914,0.772725,2082.02,1987.68,Silver
C00119,Kolkata,referral,898,799,1,355.82,355.82,0,799,100.0,5.0,355.82,355.82,1.0,1.0,0.0,0.0,1,0.0,1,1,1,1,3,1.0,2,At Risk,#E74C3C,1.0,High Risk,1,1.0,0.002125800936543483,0.75,207.07,326.17,Bronze
C00120,Hyderabad,modern_trade,780,4,27,11419.37,422.94,776,780,37.04,13.5,1145.88,62.94,1.044,0.0,0.0,0.0,21,0.115,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.0034830837036960356,Low Risk,776,0.03479381443298969,0.969663144646718,0.9074,4726.0,4713.67,Gold
C00121,Pune,referral,157,127,1,271.68,271.68,0,127,0.0,0.0,271.68,271.68,1.0,0.0,0.0,0.0,2,0.0,1,2,1,1,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.9998382707003608,High Risk,1,1.0,0.3760219768904959,1.0,37287.54,36322.05,Platinum
C00122,Kolkata,modern_trade,473,300,3,2228.7,742.9,98,398,0.0,0.0,906.62,422.31,0.918,0.0,0.0,0.0,8,0.0,1,2,2,3,7,2.3333333333333335,3,Discount Dependent,#E67E22,0.9925879348046275,High Risk,98,0.030612244897959183,0.09921256574801247,1.0,823.54,2143.68,Silver
C00123,Delhi,modern_trade,169,2,7,2686.78,383.83,147,149,28.57,10.0,740.35,77.79,1.429,0.0,0.0,0.0,13,0.628,0,5,3,3,11,3.6666666666666665,4,Promising,#F39C12,0.0028039691536680786,Low Risk,147,0.047619047619047616,0.9847147529344312,0.928575,6100.14,6112.95,Gold
C00124,Mumbai,instagram,172,22,8,2710.3,338.79,132,154,87.5,9.29,676.75,73.91,1.818,0.0,0.0,0.0,8,0.447,0,4,3,3,10,3.3333333333333335,4,Promising,#F39C12,0.007002996755732753,Low Risk,132,0.06060606060606061,0.8441407967796914,0.78125,4942.47,4828.28,Gold
C00125,Delhi,website,238,223,1,96.52,96.52,0,223,0.0,0.0,96.52,96.52,1.0,1.0,0.0,0.0,1,0.0,1,2,1,1,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.9991234959569658,High Risk,1,1.0,0.17952071375984335,1.0,6324.48,6419.29,Gold
C00126,Bangalore,website,117,76,3,1109.96,369.99,36,112,66.67,7.5,454.03,271.22,2.5,0.0,0.0,0.0,5,0.756,1,3,2,2,7,2.3333333333333335,4,Promising,#F39C12,0.8748436005840396,High Risk,36,0.08333333333333333,0.5569252295784685,0.833325,5222.91,4830.35,Gold
C00127,Pune,instagram,649,99,11,4063.7,369.43,459,558,72.73,15.63,1060.79,94.71,0.719,0.0,0.0,0.0,16,0.0,1,3,4,4,11,3.6666666666666665,0,Loyal Customers,#3498DB,0.9870332615800991,High Risk,459,0.023965141612200435,0.4665164957684037,0.818175,1233.44,967.88,Bronze
C00128,Kolkata,distributor,269,12,11,4347.77,395.25,177,189,0.0,0.0,1200.14,74.6,1.864,0.0,0.0,0.0,13,0.483,0,5,4,4,13,4.333333333333333,4,Promising,#F39C12,0.008065350388023581,Low Risk,177,0.062146892655367235,0.9117224885582168,1.0,8174.23,7537.04,Platinum
C00129,Mumbai,referral,687,45,17,4923.81,289.64,641,686,41.18,15.0,885.1,67.48,0.796,0.0,0.0,0.0,17,0.115,0,3,4,4,11,3.6666666666666665,0,Loyal Customers,#3498DB,0.010212137770725898,Low Risk,641,0.0265210608424337,0.7071067811865476,0.89705,1778.46,1754.42,Silver
C00130,Bangalore,website,654,92,6,1697.38,282.9,440,532,16.67,10.0,476.29,89.99,0.409,0.0,0.0,0.0,8,0.0,1,3,3,3,9,3.0,0,Loyal Customers,#3498DB,0.9985579862348092,High Risk,440,0.013636363636363636,0.4923573764672156,0.958325,664.38,621.37,Bronze
C00131,Bangalore,instagram,678,516,4,674.44,168.61,114,630,50.0,22.5,243.97,114.22,1.053,0.0,0.0,0.0,5,0.0,1,1,2,2,5,1.6666666666666667,2,At Risk,#E74C3C,0.9977737669786294,High Risk,114,0.03508771929824561,0.018797266188783076,0.875,35.52,0.0,Bronze
C00132,Delhi,website,576,21,17,5591.05,328.89,489,510,64.71,14.09,894.91,99.04,1.043,0.0,0.0,0.0,17,0.102,0,4,4,4,12,4.0,0,Loyal Customers,#3498DB,0.01321116647620775,Low Risk,489,0.034764826175869123,0.8506671609508557,0.838225,2975.8,2746.09,Silver
C00133,Mumbai,modern_trade,503,15,35,14584.0,416.69,487,502,22.86,16.25,1640.31,68.62,2.156,0.0,0.0,0.0,21,0.148,0,4,5,5,14,4.666666666666667,1,Champions,#2ECC71,0.002528329953975454,Low Risk,487,0.07186858316221766,0.8908987181403393,0.94285,9181.55,9322.2,Platinum
C00134,Delhi,website,888,12,57,21787.35,382.23,876,888,14.04,12.5,1138.18,75.24,1.952,0.0,0.0,0.0,24,0.118,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.0041535086294421635,Low Risk,876,0.06506849315068493,0.9117224885582168,0.9649,7986.07,8079.16,Platinum
C00135,Jaipur,modern_trade,641,476,1,616.64,616.64,0,476,0.0,0.0,616.64,616.64,1.0,0.0,0.0,0.0,3,0.0,1,1,1,2,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.999860592103048,High Risk,1,1.0,0.02557913186031193,1.0,5757.19,5053.38,Gold
C00136,Delhi,website,817,9,17,6003.93,353.17,753,762,23.53,15.0,849.42,71.8,0.677,0.0,0.0,0.0,16,0.135,0,5,4,4,13,4.333333333333333,0,Loyal Customers,#3498DB,0.006835049966174544,Low Risk,753,0.02257636122177955,0.9330329915368074,0.941175,2555.63,2880.46,Silver
C00137,Bangalore,instagram,770,443,2,1337.37,668.68,279,722,50.0,5.0,1152.84,184.53,0.215,0.0,0.0,0.0,4,0.0,1,1,2,2,5,1.6666666666666667,3,Discount Dependent,#E67E22,0.9964365427763551,High Risk,279,0.007168458781362007,0.032980973136347076,0.875,50.49,0.0,Bronze
C00138,Chennai,referral,218,199,1,413.35,413.35,0,199,0.0,0.0,413.35,413.35,1.0,0.0,0.0,0.0,3,0.0,1,2,1,1,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.9992915453744902,High Risk,1,1.0,0.21596791314842287,1.0,32583.67,29264.49,Platinum
C00139,Delhi,instagram,194,22,2,1765.22,882.61,153,175,0.0,0.0,1081.46,683.76,0.392,0.0,0.0,0.0,9,0.387,0,4,2,3,9,3.0,0,Loyal Customers,#3498DB,0.02314716962325173,Low Risk,153,0.013071895424836602,0.8441407967796914,1.0,3554.8,2886.49,Silver
C00140,Ahmedabad,instagram,831,662,1,233.7,233.7,0,662,100.0,15.0,233.7,233.7,1.0,0.0,1.0,0.0,1,0.0,1,1,1,1,3,1.0,2,At Risk,#E74C3C,0.9999436733009895,High Risk,1,1.0,0.0061060048230340705,0.75,390.63,667.38,Bronze
C00141,Ahmedabad,instagram,638,30,21,8125.94,386.95,600,630,85.71,16.94,986.97,62.96,1.05,0.0,0.0,0.0,18,0.128,0,4,5,5,14,4.666666666666667,0,Loyal Customers,#3498DB,0.014246930056992459,Low Risk,600,0.035,0.7937005259840998,0.785725,3082.78,3268.21,Silver
C00142,Delhi,distributor,636,1,28,12953.38,462.62,607,608,25.0,16.43,1220.41,85.75,1.384,0.0,0.0,0.0,22,0.376,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.003209198905490382,Low Risk,607,0.04612850082372323,0.9923279462629435,0.9375,7246.25,7314.68,Platinum
C00143,Bangalore,distributor,447,7,15,7272.22,484.81,436,443,80.0,15.83,1509.19,70.15,1.032,0.0,0.0,0.0,19,0.3,0,5,4,4,13,4.333333333333333,0,Loyal Customers,#3498DB,0.008721808635125467,Low Risk,436,0.034403669724770644,0.9475160078148386,0.8,4614.72,4682.96,Gold
C00144,Delhi,instagram,704,397,1,479.24,479.24,0,397,0.0,0.0,479.24,479.24,1.0,0.0,0.0,0.0,2,0.0,1,1,1,1,3,1.0,3,Discount Dependent,#E67E22,0.9999446127383241,High Risk,1,1.0,0.04700274711131198,1.0,8221.84,6641.64,Gold
C00145,Delhi,referral,616,19,14,8219.65,587.12,563,582,42.86,13.33,1719.38,174.09,0.746,0.0,0.0,0.0,19,0.083,0,4,4,5,13,4.333333333333333,0,Loyal Customers,#3498DB,0.022591204186495736,Low Risk,563,0.02486678507992895,0.8638716525936915,0.89285,4110.24,3653.32,Gold
C00146,Mumbai,instagram,873,176,8,3095.38,386.92,613,789,50.0,12.5,1034.7,91.43,0.392,0.0,0.0,0.0,16,0.0,1,2,3,3,8,2.6666666666666665,0,Loyal Customers,#3498DB,0.9891958687471409,High Risk,613,0.013050570962479609,0.25782149335074883,0.875,415.79,354.97,Bronze
C00147,Hyderabad,modern_trade,624,54,8,3930.11,491.26,559,613,50.0,10.0,1077.58,65.08,0.429,0.0,0.0,0.0,13,0.344,0,3,3,4,10,3.3333333333333335,0,Loyal Customers,#3498DB,0.02140373194258998,Low Risk,559,0.014311270125223614,0.6597539553864471,0.875,1481.4,1330.96,Bronze
C00148,Bangalore,referral,788,546,1,94.01,94.01,0,546,0.0,0.0,94.01,94.01,1.0,1.0,0.0,0.0,1,0.0,1,1,1,1,3,1.0,3,Discount Dependent,#E67E22,0.9992363263491744,High Risk,1,1.0,0.01491940006110026,1.0,511.94,354.53,Bronze
C00149,Mumbai,website,629,579,1,1080.84,1080.84,0,579,100.0,5.0,1080.84,1080.84,1.0,0.0,0.0,0.0,3,0.0,1,1,1,2,4,1.3333333333333333,2,At Risk,#E74C3C,0.9990388137123563,High Risk,1,1.0,0.01157107462723878,0.75,3423.65,3069.52,Silver
C00150,Delhi,website,732,29,26,12949.3,498.05,631,660,38.46,12.0,1523.1,88.52,1.236,0.0,0.0,0.0,21,0.091,0,4,5,5,14,4.666666666666667,1,Champions,#2ECC71,0.010226250344296847,Low Risk,631,0.04120443740095087,0.7998369177983302,0.90385,5415.11,5506.25,Gold
C00151,Jaipur,website,815,58,17,5391.58,317.15,737,795,41.18,14.29,1035.36,67.54,0.692,0.0,0.0,0.0,14,0.057,0,3,4,4,11,3.6666666666666665,0,Loyal Customers,#3498DB,0.028795835253503488,Low Risk,737,0.023066485753052916,0.6397390950731328,0.89705,1532.35,1236.14,Bronze
C00152,Delhi,referral,721,16,22,10101.47,459.16,677,693,22.73,10.0,1008.83,101.57,0.975,0.0,0.0,0.0,21,0.024,0,4,5,5,14,4.666666666666667,1,Champions,#2ECC71,0.027520325871506893,Low Risk,677,0.03249630723781388,0.8840636953004919,0.943175,4541.16,4242.27,Gold
C00153,Mumbai,instagram,838,777,1,730.02,730.02,0,777,0.0,0.0,730.02,730.02,1.0,0.0,0.0,0.0,3,0.0,1,1,1,2,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.9995037009320271,High Risk,1,1.0,0.002518301383671052,1.0,671.02,626.44,Bronze
C00154,Bangalore,instagram,465,402,1,196.88,196.88,0,402,100.0,20.0,196.88,196.88,1.0,1.0,0.0,0.0,1,0.0,1,1,1,1,3,1.0,2,At Risk,#E74C3C,0.9997823746778962,High Risk,1,1.0,0.045227163670011804,0.75,2437.56,2453.64,Silver
C00155,Ahmedabad,referral,127,119,1,325.11,325.11,0,119,100.0,10.0,325.11,325.11,1.0,0.0,0.0,0.0,3,0.0,1,2,1,1,4,1.3333333333333333,2,At Risk,#E74C3C,0.9978743405953422,High Risk,1,1.0,0.3999184588991651,0.75,35592.29,34904.05,Platinum
C00156,Delhi,distributor,415,3,12,6584.94,548.75,393,396,41.67,11.0,1079.17,72.2,0.916,0.0,0.0,0.0,18,0.404,0,5,4,4,13,4.333333333333333,0,Loyal Customers,#3498DB,0.007698168030864838,Low Risk,393,0.030534351145038167,0.9771599684342459,0.895825,5353.59,4922.21,Gold
C00157,Chennai,referral,351,7,19,8127.4,427.76,343,350,15.79,13.33,1224.95,88.11,1.662,0.0,0.0,0.0,18,0.449,0,5,4,5,14,4.666666666666667,1,Champions,#2ECC71,0.0021557002594618404,Low Risk,343,0.05539358600583091,0.9475160078148386,0.960525,7871.32,7921.26,Platinum
C00158,Indore,instagram,428,259,3,1017.96,339.32,63,322,100.0,8.33,503.04,250.66,1.429,0.0,0.0,0.0,8,0.0,1,2,2,2,6,2.0,2,At Risk,#E74C3C,0.9986365259907625,High Risk,63,0.047619047619047616,0.13605125993878284,0.75,601.79,339.44,Bronze
C00159,Delhi,distributor,190,44,4,1124.23,281.06,137,181,75.0,15.0,683.07,116.08,0.876,0.0,0.0,0.0,8,0.608,0,3,2,2,7,2.3333333333333335,4,Promising,#F39C12,0.02616499442170479,Low Risk,137,0.029197080291970802,0.7125736847878523,0.8125,1734.14,1557.11,Silver
C00160,Indore,instagram,796,11,29,11157.97,384.76,775,786,34.48,11.0,1220.56,83.94,1.123,0.0,0.0,0.0,22,0.031,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.013474530450350037,Low Risk,775,0.03741935483870968,0.9187713517408406,0.9138,4412.02,4437.59,Gold
C00161,Delhi,instagram,377,247,3,835.28,278.43,120,367,66.67,22.5,293.06,259.1,0.75,0.0,0.0,0.0,7,0.0,1,2,2,2,6,2.0,2,At Risk,#E74C3C,0.9952503062102369,High Risk,120,0.025,0.14922442041978376,0.833325,315.94,0.0,Bronze
C00162,Chennai,modern_trade,814,537,17,5372.34,316.02,244,781,5.88,25.0,902.13,66.68,2.09,0.0,0.0,0.0,18,0.0,1,1,4,4,9,3.0,3,Discount Dependent,#E67E22,0.9914776152903438,High Risk,244,0.06967213114754098,0.01599021706244961,0.9853,126.62,226.34,Bronze
C00163,Chennai,website,584,28,15,4873.31,324.89,527,555,40.0,12.5,741.4,77.64,0.854,0.0,0.0,0.0,14,0.235,0,4,4,4,12,4.0,0,Loyal Customers,#3498DB,0.011080109702073291,Low Risk,527,0.028462998102466792,0.8060207523233376,0.9,2448.49,2437.37,Silver
C00164,Hyderabad,referral,505,28,12,5519.05,459.92,403,431,66.67,13.13,940.08,81.38,0.893,0.0,0.0,0.0,15,0.214,0,4,4,4,12,4.0,0,Loyal Customers,#3498DB,0.013105403625247354,Low Risk,403,0.02977667493796526,0.8060207523233376,0.833325,3357.47,3444.61,Silver
C00165,Mumbai,modern_trade,599,3,30,11830.13,394.34,594,597,30.0,11.11,1044.18,78.64,1.515,0.0,0.0,0.0,18,0.099,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.002719049812201729,Low Risk,594,0.050505050505050504,0.9771599684342459,0.925,6570.61,6689.42,Gold
C00166,Pune,website,210,173,1,1120.12,1120.12,0,173,0.0,0.0,1120.12,1120.12,1.0,0.0,0.0,0.0,3,0.0,1,2,1,2,5,1.6666666666666667,3,Discount Dependent,#E67E22,0.999105922618811,High Risk,1,1.0,0.2638477850907765,1.0,107872.53,108487.06,Platinum
C00167,Delhi,instagram,218,9,8,3113.44,389.18,186,195,50.0,16.25,1290.93,94.32,1.29,0.0,0.0,0.0,13,0.32,0,5,3,3,11,3.6666666666666665,0,Loyal Customers,#3498DB,0.007114952797805459,Low Risk,186,0.043010752688172046,0.9330329915368074,0.875,4987.99,4506.08,Gold
C00168,Mumbai,website,764,12,40,16896.59,422.41,751,763,20.0,13.13,1229.5,87.16,1.598,0.0,0.0,0.0,24,0.197,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.00165263367119999,Low Risk,751,0.05326231691078562,0.9117224885582168,0.95,7112.68,6993.27,Platinum
C00169,Mumbai,website,570,9,28,13928.26,497.44,542,551,42.86,10.0,1915.03,88.31,1.55,0.0,0.0,0.0,22,0.184,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.00477938168217778,Low Risk,542,0.05166051660516605,0.9330329915368074,0.89285,7813.9,7245.11,Platinum
C00170,Hyderabad,distributor,417,370,2,337.89,168.94,15,385,50.0,20.0,169.39,168.5,2.0,0.0,0.0,0.0,3,0.0,1,1,2,1,4,1.3333333333333333,2,At Risk,#E74C3C,0.9999773045964452,High Risk,15,0.13333333333333333,0.05786716951795565,0.875,416.3,491.08,Bronze
C00171,Chennai,distributor,889,648,7,2405.52,343.65,120,768,28.57,10.0,572.03,80.18,1.75,0.0,0.0,0.0,11,0.0,1,1,3,3,7,2.3333333333333335,3,Discount Dependent,#E67E22,0.9959246075786863,High Risk,120,0.058333333333333334,0.0068011762757509715,0.928575,46.21,77.13,Bronze
C00172,Mumbai,referral,807,573,2,1269.23,634.62,131,704,100.0,15.0,1153.8,115.43,0.458,0.0,0.0,0.0,5,0.0,1,1,2,2,5,1.6666666666666667,2,At Risk,#E74C3C,0.9995578615933834,High Risk,131,0.015267175572519083,0.012118318451826052,0.75,32.14,0.0,Bronze
C00173,Bangalore,website,237,2,12,4177.65,348.14,231,233,0.0,0.0,1428.53,93.03,1.558,0.0,0.0,0.0,14,0.191,0,5,4,4,13,4.333333333333333,0,Loyal Customers,#3498DB,0.013281518512092506,Low Risk,231,0.05194805194805195,0.9847147529344312,1.0,6500.2,6104.65,Gold
C00174,Delhi,instagram,333,8,18,5594.49,310.81,316,324,33.33,15.83,646.13,118.9,1.709,0.0,0.0,0.0,17,0.37,0,5,4,4,13,4.333333333333333,0,Loyal Customers,#3498DB,0.00538469523651234,Low Risk,316,0.056962025316455694,0.940246614086162,0.916675,5569.68,6109.58,Gold
C00175,Chennai,instagram,110,56,3,1400.87,466.96,31,87,0.0,0.0,908.56,85.78,2.903,0.0,0.0,0.0,5,1.0,0,3,2,2,7,2.3333333333333335,4,Promising,#F39C12,0.06183318951025652,Low Risk,31,0.0967741935483871,0.6496694531758791,1.0,10715.8,10928.89,Platinum
C00176,Mumbai,referral,111,91,3,1505.7,501.9,17,108,0.0,0.0,667.81,226.4,3.0,0.0,0.0,0.0,8,0.0,1,3,2,2,7,2.3333333333333335,3,Discount Dependent,#E67E22,0.9679217844460165,High Risk,17,0.17647058823529413,0.49616397313147176,1.0,16040.12,13585.72,Platinum
